годна,заголовок,slug,категория,cta,частота,ключи,причина_отказа
нет,,,,,24469,,"«норма крови у женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,21675,,«русские женщины в возрасте» — навигационный запрос без темы
нет,,,,,21348,,«мужчина и женщина в возрасте» — навигационный запрос без темы
нет,,,,,21147,,"«витамины для женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,19963,,«женщины в возрасте гол» — навигационный запрос без темы
нет,,,,,19859,,«голые женщины в возрасте» — порно и запросы знакомств
нет,,,,,17421,,«средний возраст женщин» — демография и статистика
нет,,,,,16122,,"«кислоты для женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,15797,,"«холестерин у женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,15320,,"«женщины после 40 в домашних» — склейка лемматизатора, темы нет"
нет,,,,,13911,,«пенсионный возраст для женщин в россии» — юридическое: пенсия и статусы
нет,,,,,13679,,"«холестерин у женщин по возрасту» — медицина: анализы, гормоны, симптомы"
нет,,,,,13375,,"«холестерин норма у женщин по возрасту» — медицина: анализы, гормоны, симптомы"
нет,,,,,13324,,«почему женщина после 40» — склейка: вопрос без предмета
да,"Молодость ушла: как жить с ощущением, что лучшее позади",molodost-ushla,Самопознание,/artterapy,13129,молодость ушла · уходящая молодость · кто сказал что молодость уходит · старение и молодость · признаки возраста женщины · женщина с возрастом становится,
нет,,,,,12598,,"«рождения женщине в возрасте» — склейка лемматизатора, темы нет"
нет,,,,,11885,,«зрелые женщины в возрасте» — навигационный запрос без темы
нет,,,,,10216,,«секс с женщиной в возрасте» — порно и запросы знакомств
нет,,,,,10066,,«пенсионный возраст мужчин и женщин» — юридическое: пенсия и статусы
нет,,,,,9899,,«женщины в возрасте после» — навигационный запрос без темы
нет,,,,,9789,,«пенсионный возраст для женщин в 2026» — юридическое: пенсия и статусы
нет,,,,,9637,,"«гемоглобин у женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,9484,,«русские женщины в возрасте порно» — порно и запросы знакомств
нет,,,,,9151,,"«долги в семье» — книга «Семья в долг», хвост читательский"
нет,,,,,8703,,«красивые женщины в возрасте» — внешность и косметология
нет,,,,,8545,,"«женщина без возраста» — фильм и фотоподборки, хвост навигационный"
нет,,,,,7986,,«лица женщин после 40» — внешность и косметология
нет,,,,,7703,,«женщина в возрасте домашнее» — навигационный запрос без темы
нет,,,,,7652,,"«магний для женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,7494,,"«коллаген для женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,7477,,«у женщины сколько возраст» — возрастные нормы и таблицы
нет,,,,,7474,,"«пульс норма у женщин по возрасту» — медицина: анализы, гормоны, симптомы"
нет,,,,,7398,,"«что принимать женщинам после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,6945,,"«кортизол у женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,6863,,"«холестерин норма у женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,6745,,«старение лица» — косметология: типы старения лица
нет,,,,,6656,,«трать на себя» — дубль написанного: ne-mogu-tratit-na-sebya
нет,,,,,6342,,«красивые женщины после 40» — внешность и косметология
нет,,,,,6250,,"«сахар у женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,6136,,"«сахар норма у женщин по возрасту» — медицина: анализы, гормоны, симптомы"
нет,,,,,6056,,«порно женщин бальзаковского возраста» — порно и запросы знакомств
нет,,,,,5833,,«расходы семейного бюджета» — бухгалтерия и школьная экономика
нет,,,,,5801,,"«ферритин у женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,5745,,«доходы семейного бюджета» — бухгалтерия и школьная экономика
нет,,,,,5742,,«зрелые женщины в возрасте порно» — порно и запросы знакомств
нет,,,,,5702,,"«вес женщины по возрасту» — медицина: анализы, гормоны, симптомы"
нет,,,,,5575,,«стрижка для женщин после 40» — внешность и косметология
нет,,,,,5569,,«про возраст женщины» — навигационный запрос без темы
нет,,,,,5430,,"«противозачаточные для женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,5242,,«разница в возрасте женщина» — дубль написанного: otnosheniya-s-muzhchinoy-starshe и -mladshe
нет,,,,,5203,,"«пульс у женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,5060,,"«имт для женщин с учетом возраста» — медицина: анализы, гормоны, симптомы"
нет,,,,,4981,,"«женщины взрослого возраста» — склейка лемматизатора, темы нет"
нет,,,,,4917,,"«женщине возрасте поздравления с днем» — песни, книги, персоналии"
нет,,,,,4912,,"«женщина возраст грудь» — медицина: анализы, гормоны, симптомы"
нет,,,,,4821,,«климакс у женщин возраст» — медицина: климакс как диагноз — прямой запрет ТЗ
нет,,,,,4810,,"«сахар в крови по возрасту у женщин» — медицина: анализы, гормоны, симптомы"
нет,,,,,4784,,"«симптомы после 40 лет у женщин» — медицина: анализы, гормоны, симптомы"
нет,,,,,4715,,"«норма гемоглобина у женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,4715,,"«поздравление женщине в возрасте» — песни, книги, персоналии"
нет,,,,,4700,,"«что полезно женщинам после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,4601,,«женщины выходят на пенсию в возрасте» — юридическое: пенсия и статусы
нет,,,,,4536,,«женщины в возрасте с большими» — навигационный запрос без темы
да,Психологический возраст: на сколько лет вы себя ощущаете,psihologicheskiy-vozrast,Самопознание,/cards,342,психологический возраст женщины · психологическое старение · психология старения · психология женщины после 40 · кризисы старения · возраст в жизни женщины · женщина с возрастом становится · про возраст женщины · изменение женщины с возрастом,
нет,,,,,4388,,"«толстый женщиной возрасте» — склейка лемматизатора, темы нет"
нет,,,,,4364,,«женщины в возрасте в чулках» — порно и запросы знакомств
нет,,,,,4254,,«женщины в возрасте анал» — порно и запросы знакомств
да,"Что делать женщине после 40, когда кажется, что поздно",chto-delat-zhenschine-posle-40,Самопознание,/coach,4110,что делать женщине после 40 · женщина после 40 должна · какой должна быть женщина после 40 · что делать после 40 лет женщине · зачем женщина после 40 · советы женщине после 40 · советы женщинам после 40 лет · реальные советы женщин после 40 лет · проблемы женщины после 40 · состояние женщины после 40 · изменения женщины после 40 · плюсы женщин после 40,
нет,,,,,3995,,«волосатые женщины в возрасте» — навигационный запрос без темы
нет,,,,,3954,,"«старение организма» — биология и геронтология, не психология"
нет,,,,,3875,,«типы старения лица» — косметология: типы старения лица
нет,,,,,3825,,«секс русских женщин в возрасте» — порно и запросы знакомств
нет,,,,,3822,,«полные женщины в возрасте» — навигационный запрос без темы
нет,,,,,3751,,"«норма пульса у женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,3733,,«предпенсионный возраст для женщин» — юридическое: пенсия и статусы
нет,,,,,3725,,«кончают в женщин в возрасте» — порно и запросы знакомств
нет,,,,,3719,,"«месячные у женщины после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,3711,,«трахает женщину в возрасте» — порно и запросы знакомств
нет,,,,,3682,,«ебут женщин в возрасте» — порно и запросы знакомств
нет,,,,,3577,,«таблица семейного бюджета» — внешность и косметология
нет,,,,,3547,,"«нужные витамины для женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,3528,,"«старение человека» — биология и геронтология, не психология"
да,"Осталась без мужа и без денег: с чего начать, когда страшно",ostalas-bez-deneg-posle-razvoda,Отношения,/coach,865,осталась без мужа и без денег · без денег мужа и квартиры · не хватает денег на жизнь · денег стало не хватать · мужа денег не хватает,
нет,,,,,3496,,"«репродуктивный возраст женщины» — медицина: анализы, гормоны, симптомы"
нет,,,,,3492,,«женщины в возрасте с молодыми» — навигационный запрос без темы
нет,,,,,3326,,«семейный финансовый бюджет» — бухгалтерия и школьная экономика
нет,,,,,3311,,«три возраста женщины» — картина Климта
нет,,,,,3261,,«русские женщины возрасте домашнее» — навигационный запрос без темы
нет,,,,,3173,,«эротика женщины в возрасте» — порно и запросы знакомств
нет,,,,,3123,,"«вес женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,3091,,"«женщина беременная возрасте» — медицина: анализы, гормоны, симптомы"
нет,,,,,3059,,«почему женщины в возрасте» — склейка: вопрос без предмета
нет,,,,,3055,,«домашнее порно женщин в возрасте» — порно и запросы знакомств
нет,,,,,3037,,"«замедленное старение» — биология и геронтология, не психология"
нет,,,,,2959,,«пизда женщины в возрасте» — порно и запросы знакомств
нет,,,,,2949,,"«грудь женщины после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,2939,,«женщины в возрасте частное» — навигационный запрос без темы
нет,,,,,2907,,"«признаки возраста женщины» — склейка лемматизатора, темы нет"
нет,,,,,2882,,«женщины возрасте крупно» — навигационный запрос без темы
нет,,,,,2815,,"«упражнения для женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,2748,,"«какие витамины пить женщине после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,2706,,"«питание женщины после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,2692,,"«польза чиа для женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,2646,,«предпенсионер с какого возраста женщины» — юридическое: пенсия и статусы
нет,,,,,2538,,"«старение населения» — демография, не психология"
нет,,,,,2490,,«пышные женщины возрасте» — навигационный запрос без темы
нет,,,,,2454,,"«выпадение волос у женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,2453,,«планирование семейного бюджета» — бухгалтерия и школьная экономика
нет,,,,,2412,,«сиськи женщин в возрасте» — порно и запросы знакомств
нет,,,,,2374,,"«что пить женщинам после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,2366,,«порно большие женщины в возрасте» — порно и запросы знакомств
нет,,,,,2355,,"«омега для женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,2275,,«какие анализы сдать женщине после 40» — порно и запросы знакомств
нет,,,,,2252,,"«эндометриоз лечение у женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,2197,,"«комплекс витаминов для женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,2196,,«деформационное старение» — косметология: типы старения лица
нет,,,,,2098,,«красивые женщины в возрасте порно» — порно и запросы знакомств
нет,,,,,2087,,«женщины в возрасте занимаются» — навигационный запрос без темы
нет,,,,,1996,,«познакомиться с женщиной для серьезных отношений возраст» — запросы знакомств
нет,,,,,1989,,«женщины в возрасте мастурбируют» — порно и запросы знакомств
нет,,,,,1982,,«ведение семейного бюджета» — бухгалтерия и школьная экономика
нет,,,,,1969,,«класс семейный бюджет» — бухгалтерия и школьная экономика
нет,,,,,1947,,«женщина в возрасте камера» — навигационный запрос без темы
нет,,,,,1896,,"«старение возраст» — биология и геронтология, не психология"
нет,,,,,1877,,«калькулятор веса женщины по возрасту» — возрастные нормы и таблицы
нет,,,,,1833,,"«признаки диабета у женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,1816,,«норма анализов у женщин после 40» — порно и запросы знакомств
нет,,,,,1806,,"«цинк для чего нужен женщинам после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,1791,,«составляющие семейного бюджета» — бухгалтерия и школьная экономика
нет,,,,,1694,,"«беременность женщины после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,1657,,«что делать если не хватает денег» — дубль написанного: zhivem-ot-zarplaty-do-zarplaty
нет,,,,,1655,,«почему не хватает денег» — дубль написанного: rabotayu-i-ne-vizhu-deneg
нет,,,,,1634,,«предельный возраст женщины» — возрастные нормы и таблицы
нет,,,,,1628,,"«рассказы женщина возраста» — песни, книги, персоналии"
нет,,,,,1572,,«женщина в возрасте дрочит» — порно и запросы знакомств
нет,,,,,1569,,"«симптомы эндометриоза у женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,1568,,"«эндометриоз у женщин после 40 лет» — медицина: анализы, гормоны, симптомы"
нет,,,,,1565,,"«климакс симптомы у женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,1560,,«масса тела для женщин по возрасту» — возрастные нормы и таблицы
нет,,,,,1534,,«женщины непреклонного возраста» — книга Цыпкина
нет,,,,,1505,,«девушка и женщина возраст» — навигационный запрос без темы
нет,,,,,1489,,«огромные женщины в возрасте» — навигационный запрос без темы
нет,,,,,1438,,"«диспансеризация женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,1434,,"«гормональные для женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,1373,,"«женщины замужние в возрасте» — склейка лемматизатора, темы нет"
нет,,,,,1366,,"«кружится голова у женщины после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,1360,,"«фсг у женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,1355,,"«какие витамины принимать женщине после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,1300,,"«стихи о возрасте женщины» — песни, книги, персоналии"
нет,,,,,1282,,«счетчик старения масла» — омоним: техника и материаловедение
нет,,,,,1270,,"«крем для женщины после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,1258,,"«тренировки для женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,1167,,"«как похудеть после 40 женщине» — медицина: анализы, гормоны, симптомы"
нет,,,,,1141,,"«рубальская возраст женщин» — песни, книги, персоналии"
нет,,,,,1138,,«порно возрасте огромные женщины» — порно и запросы знакомств
нет,,,,,1119,,«защита от старения» — косметология: типы старения лица
нет,,,,,1096,,"«норма витамина д у женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,1070,,«порно женщин в возрасте с молодыми» — порно и запросы знакомств
нет,,,,,1063,,"«повышенное либидо у женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,1061,,«менопаузы у женщин в каком возрасте» — медицина: менопауза как диагноз — прямой запрет ТЗ
нет,,,,,1059,,"«биологическое старение» — биология и геронтология, не психология"
нет,,,,,1045,,«порно женщин член возрасте» — порно и запросы знакомств
нет,,,,,1011,,«любительское порно женщин возрасте» — порно и запросы знакомств
нет,,,,,1008,,«прически для женщин после 40» — внешность и косметология
нет,,,,,968,,«документы для пенсии по возрасту женщине» — юридическое: пенсия и статусы
нет,,,,,940,,«виды семейного бюджета» — бухгалтерия и школьная экономика
нет,,,,,931,,"«признаки инфаркта у женщины после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,918,,«порно трахают женщин в возрасте» — порно и запросы знакомств
нет,,,,,918,,«семейный бюджет семьи в месяц» — бухгалтерия и школьная экономика
нет,,,,,909,,«старение вариатора» — омоним: техника и материаловедение
нет,,,,,895,,«одежда для женщин после 40» — внешность и косметология
нет,,,,,857,,"«старение почему» — биология и геронтология, не психология"
нет,,,,,851,,«военнообязанные женщины возраст» — юридическое: пенсия и статусы
нет,,,,,825,,«правила семейного бюджета» — бухгалтерия и школьная экономика
нет,,,,,804,,«сколько денег на человека в семье» — бухгалтерия: расчёт трат
нет,,,,,789,,"«откуда в семье деньги» — школьная экономика, 3 класс"
нет,,,,,733,,«женщина возрасте сосущая член» — порно и запросы знакомств
нет,,,,,726,,«порно крупные женщины в возрасте» — порно и запросы знакомств
нет,,,,,703,,«женщины в возрасте раздеваются» — порно и запросы знакомств
нет,,,,,702,,«возраст измен женщин» — дубль написанного: kak-perezhit-izmenu
нет,,,,,694,,«блузки женщин возрасте» — внешность и косметология
нет,,,,,682,,"«советы женщине после 40» — склейка лемматизатора, темы нет"
нет,,,,,676,,"«признаки инсульта у женщины после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,647,,"«изменения при старении» — биология и геронтология, не психология"
нет,,,,,635,,"«изучающий старение» — биология и геронтология, не психология"
нет,,,,,619,,"«признаки миомы у женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,562,,"«старение симс» — песни, книги, персоналии"
нет,,,,,558,,«женщины по контракту возраст» — юридическое: пенсия и статусы
нет,,,,,529,,"«артрит симптомы у женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,506,,"«голодание для женщины после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,506,,"«толстые женщины зрелого возраста» — склейка лемматизатора, темы нет"
нет,,,,,505,,«как определить возраст женщины» — навигационный запрос без темы
нет,,,,,486,,«семейный бюджет экономика» — бухгалтерия и школьная экономика
нет,,,,,471,,"«кальций для женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,448,,«трудоспособный возраст мужчин и женщин» — юридическое: пенсия и статусы
нет,,,,,446,,«соотношение веса и возраста женщины» — возрастные нормы и таблицы
нет,,,,,423,,«первые признаки старения» — косметология: типы старения лица
нет,,,,,411,,«управлять семейным бюджетом» — бухгалтерия и школьная экономика
нет,,,,,397,,"«симптомы щитовидной железы у женщин после 40» — медицина: анализы, гормоны, симптомы"
нет,,,,,372,,«показать голых женщин в возрасте» — порно и запросы знакомств
нет,,,,,335,,«женщина изменить возраста порно» — порно и запросы знакомств
нет,,,,,282,,"«первые симптомы инсульта у женщин после 40» — медицина: анализы, гормоны, симптомы"
