годна,заголовок,slug,категория,cta,частота,ключи,причина_отказа
нет,,nachalo-polovoy-zhizni,,,14104,,"подростковая физиология и половое созревание — не наша тема, запрет ТЗ на клинику у подростков"
нет,,umer-govoryaschiy-chelovek,,,14043,,склейка лемматизатора
нет,,uvolitsya-na-god,,,13769,,"склейка: «уволиться на новый год», «уволилась не работает год»"
нет,,razvod-lyubovnye,,,13482,,"любовные романы: «современные любовные романы развод», «книга любовь развод»"
нет,,familiya-posle-razvoda,,,13236,,"юриспруденция: смена фамилии через ЗАГС, документы"
нет,,izmena-razvod-chitat,,,13212,,книги: сетевые романы про измену и развод
нет,,razvod-predateli,,,13180,,книги: сетевые романы («развод преданная»)
нет,,sovremennaya-psihologiya,,,13034,,вузовский запрос: развитие и проблемы психологии как науки
да,Почему не хочу работать: что стоит за нежеланием идти,pochemu-ne-hochu-rabotat,Цели и развитие,/coach,12964,почему не хочу на работу · почему я не хочу работать · не хочу работать причины · почему люди не хотят работать · почему уволилась с работы · причин уволиться · какие причины уволиться · зачем увольняться · почему увольняются сотрудники · почему человек увольняется,
нет,,izuchenie-psihologii,,,12897,,учебный запрос: где и как изучать психологию
нет,,issledovanie-psihologiya,,,12719,,"научная методология, вузовский запрос"
да,Стоит ли увольняться с работы: как принять решение спокойно,stoit-li-uvolnyatsya,Цели и развитие,/coach,12478,стоит ли увольняться · нужно ли увольняться · стоит ли увольняться с работы · нужно ли увольняться с работы · надо ли увольняться с работы · можно ли сейчас увольняться · как решиться уволиться · уходить или остаться на работе,
нет,,delitsya-li-pri-razvode,,,12408,,юриспруденция: раздел наследства и имущества
нет,,suprug-posle-razvoda,,,12283,,дубль: отношения с бывшим закрыты byvshiy-muzh-posle-rasstavaniya.md и otnosheniya-s-byvshim-muzhchinoy.md
нет,,vezhlivoe-proyavlenie-zavisti,,,12168,,"склейка лемматизатора: в одну тему слиты признаки зависти, ревности, самооценки и избегающего типа"
нет,,razvod-nachala-razvod-nachat,,,12096,,склейка лемматизатора
да,Границы с родителями: как выстроить и не поссориться,granicy-s-roditelyami,Отношения,/praktik,12072,границы с родителями · граница с мамой · личные границы с родителями · как выстроить границы с мамой · границы со взрослыми родителями · нарушение границ родителями · как отстоять границы с родителями,
нет,,mozhno-li-uvolitsya-bez,,,11960,,"трудовой кодекс, обрывок фразы"
нет,,vyplaty-uvolnyayuschimsya,,,11922,,трудовое право и деньги при увольнении
нет,,uchebnaya-psihologiya,,,11918,,педагогика и вузовская нормативка
нет,,chto-delat-uvolnyayuschemusya,,,11845,,склейка: принуждение к увольнению (юриспруденция) вперемешку с «не хочу на работу»; давление на работе закрыто mobbing-na-rabote.md и bulling-na-rabote.md
нет,,chaldini-psihologiya,,,11795,,персоналия и книга Роберта Чалдини
нет,,razvod-muzha-i-zheny,,,11764,,"юриспруденция: доли, кредиты, права при разводе"
да,"Возрастные кризисы у ребёнка: 1, 3 и 7 лет — что делать",vozrastnye-krizisy-u-rebenka,Детская психология,/cards,11659,кризис года у ребенка · кризис 3 лет у ребенка · кризис 1 года у ребенка · кризис 2 лет у ребенка · кризис 5 лет у ребенка · кризис 7 лет у ребенка · кризис трех лет у ребенка · кризис 4 лет у ребенка · ребенок 7 лет психология кризис · кризис 7 лет у ребенка возрастная психология · кризис двух лет у ребенка,
нет,,specialnost-psihologiya,,,11575,,выбор вуза и специальности
нет,,pasport-razvod,,,11155,,"юриспруденция: штамп в паспорте, документы"
нет,,pered-razvod,,,11083,,книга/кино: «ночь перед разводом»
нет,,trevozhno-izbegayuschiy-tip,,,11041,,"дубль: закрыто trevozhno-izbegayuschaya-privyazannost-v-otnosheniyah.md, плюс десяток статей про типы привязанности"
нет,,proyti-razvod,,,10937,,юридическая процедура развода
нет,,uvolitsya-2-nedeli,,,10710,,трудовой кодекс: отработка
нет,,chitat-roman-razvod,,,10687,,книги: сетевые романы
нет,,psihologiya-gde,,,10686,,склейка и навигация: «психология где работать»
да,"Что сказать человеку, у которого умер близкий: слова поддержки",chto-skazat-poteryavshemu-blizkogo,Психология,/online,10643,что надо говорить когда умер человек · что нужно говорить когда человек умер · как выразить соболезнование по поводу потери близкого · как поддержать человека у которого умер близкий · слова поддержки при утрате · что говорить горюющему · как поддержать в горе,
нет,,prodat-razvod,,,10606,,мусорный коммерческий запрос
нет,,razvod-valkirii,,,10578,,книга/сетевой роман
нет,,pensii-uvolivshimsya-pensioneram,,,10464,,пенсионное законодательство
нет,,mashina-v-razvodah,,,10366,,"омоним: разводы как пятна, автомойка"
нет,,kak-oformit-razvod,,,10261,,юриспруденция: оформление развода
да,Муж не хочет работать: что делать жене и как не тянуть всё,muzh-ne-hochet-rabotat,Отношения,/online,10240,муж не хочет работать · жена не хочет работать · мужчина не хочет работать · человек который не хочет работать · взрослый не хочет работать · сын не хочет работать · отец не хочет работать · парень не хочет работать,
да,Стареющие родители: как быть рядом и не выгореть самой,stareyuschie-roditeli,Отношения,/online,10222,пожилые родители · родители стареют · общение с пожилыми родителями · дети пожилых родителей · уход за пожилыми родителями · как общаться со стареющими родителями · пожилая мама и дочь,
нет,,samoocenka-na,,,10131,,склейка лемматизатора: сорок разнородных фраз про самооценку без единого интента; тема переполнена
нет,,soglasie-na-razvod,,,10120,,"юриспруденция: обоюдное согласие, соглашение о разводе"
нет,,mozhno-uvolitsya-po-sobstvennomu-zhelaniyu,,,10011,,трудовой кодекс
нет,,uvolitsya-po-sobstvennomu-bez-otrabotki,,,10008,,трудовой кодекс: отработка
нет,,psihologiya-samorazvitie,,,9946,,"навигационный запрос: «лучшая психология по саморазвитию», видео"
нет,,testy-po-psihologii,,,9859,,"навигация по разделу тестов, раздел /blog/testy/ уже есть"
нет,,nizkaya-samoocenka,,,9836,,"дубль: тема закрыта samootsenka-zhenschiny.md, kak-povysit-samoocenku.md, samootsenka-opredelenie.md, samoocenka-v-otnosheniyah.md"
нет,,istoriya-psihologii,,,9831,,вузовский предмет
нет,,psihologiya-mezhdu,,,9733,,склейка лемматизатора
да,Завышенная самооценка: что на самом деле за ней прячется,zavyshennaya-samoocenka,Самопознание,/cards,9708,повышенная самооценка · завышенная самооценка · повышенная самооценка человека · признаки завышенной самооценки · завышенная самооценка у женщины · повышенная самооценка ребенка · чем опасна завышенная самооценка,
нет,,temnaya-psihologiya,,,9689,,"книга и персоналия: Джеймс Скотт, «Тёмная психология и манипуляции»; манипуляции закрыты manipulyacii-v-otnosheniyah.md"
нет,,psihicheskaya-psihologiya,,,9676,,склейка + вузовская тема «психические процессы и развитие психики»
нет,,professionalnaya-psihologiya,,,9560,,вузовский запрос: профессии и профессор психологии
нет,,mogu-li-ya-uvolitsya,,,9554,,трудовой кодекс
нет,,dvorcov-razvod,,,9447,,"омоним: развод караула, дворцовая площадь"
нет,,potolok-bez-razvodov,,,9384,,"омоним: разводы как пятна, ремонт и клининг"
нет,,nachalo-zhizni-cheloveka,,,9355,,философско-биологический запрос о моменте начала жизни
нет,,uvolilsya-trudovaya,,,9261,,юриспруденция: трудовая книжка
нет,,erudit-s-zavyshennoy-samoocenkoy,,,9237,,кроссвордный запрос
да,"Кризис 25 лет: когда молодость есть, а опоры под ногами нет",krizis-25-let,Самопознание,/coach,9220,кризис 25 лет · кризис 20 лет · кризис 30 лет · кризис четверти жизни · кризис в 25 лет у девушки · кризис молодости · кризис 27 лет · кризис возраста 25,
нет,,otrasli-psihologii,,,8939,,вузовский предмет: отрасли психологии как науки
нет,,razvody-hozyayki,,,8912,,сетевой роман «Сама себе хозяйка. Развод с владыкой»
нет,,razvod-bez-soglasiya,,,8892,,юриспруденция: развод в одностороннем порядке
нет,,psihologiya-prestupleniya,,,8882,,"омоним: криминальная психология, не самопомощь"
нет,,psihologiya-bez,,,8750,,"склейка: «без рекламы», «без регистрации» — навигация"
нет,,stekla-bez-razvodov,,,8724,,"омоним: разводы как пятна, мытьё окон"
нет,,psihologiya-upravleniya,,,8637,,менеджмент и вузовская дисциплина
нет,,chestnoy-razvod,,,8343,,склейка + фильм «Честный развод»
да,Как уволиться без чувства вины и сказать об этом начальнику,kak-uvolitsya-bez-chuvstva-viny,Цели и развитие,/coach,8278,как правильно уволиться · как правильно уволиться с работы · как сказать начальнику об увольнении · как уволиться красиво · как сообщить об увольнении · чувство вины при увольнении · страшно увольняться,
нет,,mozhno-li-uvolitsya-po-sobstvennomu,,,8254,,трудовой кодекс
нет,,pro-revnost,,,8248,,"дубль: ревность закрыта kak-spravitsya-s-revnostyu.md, prichiny-revnosti.md, priznaki-revnosti.md, test-revnost.md"
нет,,psihologiya-bally,,,8194,,проходные баллы ЕГЭ и поступление
нет,,izmena-razvod-knigi,,,7964,,книги
нет,,psihologiya-grupp,,,7944,,вузовская социальная психология малых групп
нет,,razvod-bez-suda,,,7765,,"юриспруденция: развод через ЗАГС, одностороннее заявление"
нет,,psihologiya-deneg,,,7758,,книга Моргана Хаузела; отношение к деньгам закрыто otnoshenie-k-dengam.md
нет,,razvodov-aleksandr,,,7738,,персоналия
нет,,oficialnaya-psihologiya,,,7726,,склейка лемматизатора
да,Чужая зависть: как реагировать и не прятать свою радость,chuzhaya-zavist,Психология,/praktik,7680,зависть людей · зависть других людей · чужая зависть · как реагировать на зависть · как справиться с завистью окружающих · завидуют что делать · признаки зависти у людей,
нет,,znanie-psihologii,,,7586,,вузовский запрос: психология как область научного знания
нет,,sut-revnosti,,,7568,,"склейка из сорока фраз (песня Лепса, Каста, фанфики, «бред ревности») + тема ревности закрыта"
нет,,voennye-uvolilis,,,7506,,военная служба и контракт — не наша аудитория
нет,,razvod-s-tiranom,,,7413,,сетевой роман «Развод с тираном. Не смей унижаться»
нет,,razvod-po-vsem-statyam,,,7363,,книга «Развод по всем статьям»
нет,,govorit-umershemu-chto-on-umer,,,7289,,склейка лемматизатора; поддержка горюющего взята темой chto-skazat-poteryavshemu-blizkogo
нет,,kollega-uvolnyaetsya,,,7282,,"поздравления и пожелания уходящему коллеге — открытки, не психология"
нет,,psihologiya-tehnik,,,7241,,склейка + вузовский практикум по психологии
да,"Муж хочет развода, а я нет: как пережить чужое решение",muzh-hochet-razvoda,Отношения,/artterapy,7170,муж требует развод · муж сказал подавать на развод · муж ушел развод · муж тянет с разводом · муж хочет развода · муж не смог смириться с разводом · перед разводом муж · развод муж не живем,
да,Новые отношения после развода: когда снова можно доверять,novye-otnosheniya-posle-razvoda,Отношения,/cards,7133,развод новая жизнь · личная жизнь развод · развод начну новую жизнь · жизнь с начала развод · новые отношения после развода · когда начинать отношения после развода · страх новых отношений после развода,
нет,,uvolitsya-na-ispytatelnom,,,7078,,трудовой кодекс: испытательный срок
нет,,uvolitsya-na-mesyac,,,7042,,трудовой кодекс
нет,,natyazhnye-potolki-razvod,,,6728,,"омоним: разводы как пятна на потолке, ремонт"
нет,,molitva-ot-zavisti,,,6632,,эзотерика и религиозная практика — запрет ТЗ
нет,,pravo-uvolitsya,,,6591,,трудовое право
