годна,заголовок,slug,категория,cta,частота,ключи,причина_отказа
нет,,,,,48836,,"биография и шоу-бизнес: «анастасия личная жизнь» — «анастасия калашникова личная жизнь», «личная жизнь анастасии калашниковой»"
нет,,,,,48122,,"биография и шоу-бизнес: «михаил личная жизнь» — «михаил хмуров личная жизнь», «личная жизнь михаила куницына»"
нет,,,,,47321,,"биография и шоу-бизнес: «иванов личная жизнь» — «иван иванов личная жизнь», «иванович личная жизнь»"
нет,,,,,45803,,"биография и шоу-бизнес: «певица личная жизнь» — «елка певица личная жизнь», «зара певица личная жизнь»"
нет,,,,,45179,,"биография и шоу-бизнес: «дмитрий биография личная жизнь» — «ваня дмитриенко биография личная жизнь», «дмитрий паламарчук биография и личная жизнь»"
нет,,,,,44229,,"биография и шоу-бизнес: «андрей андреев биография личная жизнь» — «биография личная жизнь андрея», «биография андреева личная жизнь»"
нет,,,,,43408,,"биография и шоу-бизнес: «игорь личная жизнь» — «игорь петренко личная жизнь», «игорь скляр личная жизнь»"
нет,,,,,42883,,"биография и шоу-бизнес: «юрий личная жизнь биография» — «юрий цурило биография личная жизнь», «юрий антонов биография и личная жизнь»"
нет,,,,,42414,,"биография и шоу-бизнес: «татьяна биография личная жизнь» — «татьяна ким биография личная жизнь», «татьяна куртукова биография личная жизнь»"
нет,,,,,41955,,"биография и шоу-бизнес: «светлана личная жизнь» — «светлана ходченкова личная жизнь», «светлана тома личная жизнь»"
нет,,,,,39569,,"биография и шоу-бизнес: «николаев личная жизнь» — «личная жизнь николая», «николай иванов личная жизнь»"
нет,,,,,38232,,"биография и шоу-бизнес: «марин личная жизнь» — «марина кравец личная жизнь», «марина девятова личная жизнь»"
нет,,,,,38231,,"биография и шоу-бизнес: «певица биография личная жизнь» — «певица елка биография личная жизнь», «певица зиверт биография личная жизнь»"
нет,,,,,37806,,"биография и шоу-бизнес: «мария биография личная жизнь» — «мария захарова биография и личная жизнь», «мария белова биография личная жизнь»"
нет,,,,,37141,,"омоним: «личный кабинет» страховых — «ренессанс жизнь личный кабинет», «росгосстрах жизнь личный кабинет»"
нет,,,,,33020,,"биография и шоу-бизнес: «виктория личная жизнь» — «виктор личная жизнь», «виктория маслова личная жизнь»"
нет,,,,,32084,,"биография и шоу-бизнес: «михаил биография личная жизнь» — «михаил куницын биография личная жизнь», «биография михаила муромова личная жизнь»"
нет,,,,,32040,,"биография и шоу-бизнес: «максим личная жизнь» — «максим дрозд личная жизнь», «максим аверин личная жизнь»"
нет,,,,,31939,,"биография и шоу-бизнес: «юлия биография личная жизнь» — «юлия барановская биография личная жизнь», «юлия пересильд биография личная жизнь»"
нет,,,,,30815,,"биография и шоу-бизнес: «владимир биография личная жизнь» — «владимир владимиров биография личная жизнь», «владислав биография личная жизнь»"
нет,,,,,29799,,"биография и шоу-бизнес: «игорь биография личная жизнь» — «игорь петренко биография и личная жизнь», «игорь биография личная жизнь фото»"
нет,,,,,28955,,"биография и шоу-бизнес: «личная жизнь алена» — «алена коломина личная жизнь», «алена хмельницкая личная жизнь»"
нет,,,,,28212,,"биография и шоу-бизнес: «павлов личная жизнь» — «павловец личная жизнь», «ольга павловец личная жизнь»"
нет,,,,,27552,,«личная жизнь любовь» — имя Любовь в биографиях: «любовь аксенова личная жизнь»
нет,,,,,27191,,"биография и шоу-бизнес: «личная жизнь васильева» — «личная жизнь василия», «личная жизнь василек»"
нет,,,,,24950,,"биография и шоу-бизнес: «кириллов личная жизнь» — «личная жизнь кирилла», «кирилл сафонов личная жизнь»"
нет,,,,,24518,,"биография и шоу-бизнес: «борисов личная жизнь» — «борис личная жизнь», «борисов борис личная жизнь»"
нет,,,,,23205,,"биография и шоу-бизнес: «вовк личная жизнь» — «ангелина вовк личная жизнь», «ангелина вовк возраст и личная жизнь»"
нет,,,,,22944,,"биография и шоу-бизнес: «личная жизнь ксении» — «ксения алферова личная жизнь», «личная жизнь ксении алферовой»"
нет,,,,,22317,,"биография и шоу-бизнес: «романов личная жизнь» — «роман каграманов личная жизнь», «роман курцын личная жизнь»"
нет,,,,,22099,,"биография и шоу-бизнес: «личная жизнь валентина» — «валентина малявина личная жизнь», «личная жизнь валентины малявиной»"
нет,,,,,21963,,нумерология и склейка: «личный год жизни» — расчёт года по дате рождения
нет,,,,,21936,,"биография и шоу-бизнес: «газманов личная жизнь» — «олег газманов личная жизнь», «газманов личная жизнь жена»"
нет,,,,,21352,,"мужской интент: «как подойти к девушке», «как познакомиться с девушкой на улице», плюс кино и порно"
нет,,,,,21142,,"биография и шоу-бизнес: «константинов личная жизнь» — «константин константинов личная жизнь», «константин личная жизнь»"
нет,,,,,20893,,"биография и шоу-бизнес: «личная жизнь полины» — «полин гагарина личная жизнь», «полина гагарина личная жизнь»"
нет,,,,,20534,,"биография и шоу-бизнес: «личная жизнь ян яна» — «яна лантратова личная жизнь», «яна енжаева личная жизнь»"
нет,,,,,19122,,телеведущие — шоу-бизнес
нет,,,,,18948,,"биография и шоу-бизнес: «олеся личная жизнь» — «олеся лосева личная жизнь», «олеся иванченко личная жизнь»"
нет,,,,,18891,,"биография и шоу-бизнес: «личная жизнь никиты» — «никитина личная жизнь», «никита ефремов личная жизнь»"
нет,,,,,18615,,склейка биографии: «личная жизнь александры ребенок»
нет,,,,,18324,,"биография и шоу-бизнес: «вовк биография личная жизнь» — «ангелина вовк биография личная жизнь», «ангелина вовк биография личная жизнь возраст»"
нет,,,,,18266,,"биография и шоу-бизнес: «васильева биография личная жизнь» — «василий биография личная жизнь», «антон васильев биография и личная жизнь»"
нет,,,,,17857,,"биография и шоу-бизнес: «леонов личная жизнь» — «личная жизнь леонова», «леонов личная жизнь жена»"
нет,,,,,17479,,"биография и шоу-бизнес: «газманов биография личная жизнь» — «газманов олег биография личная жизнь», «газманов биография личная жизнь жена»"
нет,,,,,17205,,"школьная программа и обществознание: «одиночество человека сочинение», «одиночество современного человека», «проблема одиночества в жизни человека»; годное из хвоста вынесено в отдельные темы"
нет,,,,,16787,,"телеведущие, биографии"
нет,,,,,16497,,"биография и шоу-бизнес: «павлов биография личная жизнь» — «павловец биография личная жизнь», «ольга павловец биография личная жизнь»"
нет,,,,,16361,,"биография и шоу-бизнес: «личная жизнь вячеслава» — «вячеслав добрынин личная жизнь», «вячеслав чепурченко личная жизнь»"
нет,,,,,16046,,"биография и шоу-бизнес: «федоров личная жизнь» — «федор личная жизнь», «федор федоров личная жизнь»"
нет,,,,,15780,,"биография и шоу-бизнес: «денисов денис личная жизнь» — «личная жизнь дениса», «денис дорохов личная жизнь»"
нет,,,,,15731,,"биография и шоу-бизнес: «личная жизнь львов» — «личная жизнь львовой беловой», «львова белова личная жизнь»"
нет,,,,,15530,,"биография и шоу-бизнес: «борисов биография личная жизнь» — «борис биография личная жизнь», «борис борисов биография и личная жизнь»"
нет,,,,,15301,,обществознание и ЕГЭ: «используя факты общественной жизни и личный социальный опыт»
нет,,,,,14981,,"биография и шоу-бизнес: «бондаренко личная жизнь» — «станислав бондаренко личная жизнь», «бондарчук личная жизнь»"
нет,,,,,14123,,"биография и шоу-бизнес: «личная жизнь кристин» — «личная жизнь кристины», «личная жизнь кристен»"
нет,,,,,13817,,"биография и шоу-бизнес: «сергей биография дети личная жизнь» — «ольга биография личная жизнь дети», «ангелина вовк биография личная жизнь дети»"
нет,,,,,13498,,"биография и шоу-бизнес: «барановская личная жизнь» — «стелла барановская личная жизнь», «баранчеев личная жизнь»"
нет,,,,,13045,,"биография и шоу-бизнес: «полина биография личная жизнь» — «полина агуреева биография личная жизнь», «биография полины гагариной личная жизнь»"
нет,,,,,12997,,"биография и шоу-бизнес: «яна биография личная жизнь» — «яна лантратова биография личная жизнь», «биография и личная жизнь ян яна»"
нет,,,,,12450,,"биография и шоу-бизнес: «ксения биография личная жизнь» — «биография ксении алферовой личная жизнь», «ксения алферова биография личная жизнь»"
нет,,,,,11797,,биография: «александр личная жизнь жена дети»
нет,,,,,10957,,"биография и шоу-бизнес: «карин личная жизнь» — «карина андоленко личная жизнь», «кариной андоленко личная жизнь»"
нет,,,,,10442,,"биография и шоу-бизнес: «миронов личная жизнь» — «личная жизнь мироновой», «личная жизнь мирона»"
нет,,,,,10358,,"биография и шоу-бизнес: «личная жизнь артема» — «артемий лебедев личная жизнь», «артем быстров личная жизнь»"
нет,,,,,10194,,"биография и шоу-бизнес: «муравьева личная жизнь» — «личная жизнь муравьевой», «личная жизнь елены муравьевой»"
нет,,,,,9587,,Ангелина Вовк — биография телеведущей
нет,,,,,9394,,"биография и шоу-бизнес: «захарова личная жизнь» — «личная жизнь захаровой», «личная жизнь марии захаровой»"
нет,,,,,9365,,"биография и шоу-бизнес: «лев личная жизнь» — «лев прыгунов личная жизнь», «лев лещенко личная жизнь»"
нет,,,,,9176,,склейка: «личная жизнь сколько» — обрывок вопросов о возрасте знаменитостей
нет,,,,,8994,,"сериал «Королева одиночества»: «королева одиночества все серии подряд», «драма королева одиночества»"
да,Мне нравится быть одной: когда одиночество не беда,mne-nravitsya-byt-odnoy,Самопознание,/cards,6490,одиночество это хорошо · предпочитают одиночество · человек выбравший одиночество · радость одиночества · нравиться одиночество · одиночество это свобода · одиночество норма · девушка любящая одиночество · почему выбираю одиночество · комфортное одиночество · ценность одиночества · хорошо жить в одиночестве,
да,Хочу побыть одна: когда устаёшь от людей и нужна тишина,hochu-pobyt-odna,Самопознание,/praktik,6177,хочу одиночества · потребность в одиночестве · стремление к одиночеству · одиночество необходимо · как использовать одиночество · провожу время в одиночестве · находиться в одиночестве · прогулка в одиночестве · спокойствие одиночество,
да,"Хочу ребёнка, а отношений нет: как жить с этим ожиданием",hochu-rebenka-a-otnosheniy-net,Отношения,/coach,6077,нет отношений нет детей · хочу ребенка и выйти замуж · одинокая женщина без детей · одиночество без детей · хочу замуж и родить ребенка · нет отношений нет парня,
да,Не хочу замуж: нормально ли это и что стоит за нежеланием,ne-hochu-zamuzh,Отношения,/cards,4813,почему я не хочу замуж · не хочу замуж боюсь · женщины не хотят замуж · не хочу замуж и детей · не хочу замуж хочу жить · хочу ли я замуж · не хочу замуж хочу отношения · понять что хочешь замуж · нет отношений и не хочу,
да,Знакомства после 40: где и как женщине искать своего,znakomstva-posle-40,Отношения,/online,3424,знакомства после 40 · как познакомиться в 50 · женщине 50 как познакомиться · знакомства после 40 лет · как познакомиться после 50 · как познакомиться после 40 · знакомства серьезные после 40 · как познакомиться в возрасте · знакомство для серьезных отношений после 40 · как познакомиться в 40,
да,Знакомства в интернете: почему переписка не доходит до встречи,kak-poznakomitsya-v-internete,Отношения,/online,5397,как познакомиться в интернете · как познакомиться по переписке · как познакомиться на сайте знакомств · как познакомиться онлайн · как познакомиться в соц сетях · как познакомиться в интернете что написать · как понять что хотят познакомиться,
да,Нет времени на отношения: когда работа заняла всё место,net-vremeni-na-otnosheniya,Отношения,/coach,3906,нет времени на отношения · нет работы нет отношений · нет отношений причины · нет места в отношениях · нет развития отношений,
да,Домашние обязанности ребёнка: зачем они и как договориться,domashnie-obyazannosti-rebenka,Детская психология,/artterapy,3037,домашние обязанности ребенка · домашние обязанности 14 лет · должны быть у ребенка домашние обязанности · должны ли быть у ребенка домашние обязанности · домашние обязанности ребенка в семье · беспорядок в комнате ребенка,
