годна,заголовок,slug,категория,cta,частота,ключи,причина_отказа
нет,,,,,11112,,"склейка «ссоры» без интента (песня «забуду про гордость и прошлые ссоры»); «во время ссоры», «избежать ссоры», «ссоры и конфликты» — дубль psihologiya-konflikta"
нет,,,,,10232,,порно
да,Подруга отдалилась: почему дружба остывает и что с этим делать,podruga-otdalilas,Отношения,/artterapy,10198,отдалились с другом · почему люди отдаляются · отдаляемся друг от друга · начала отдаляться · стали отдаляться · почему отдаляется · начинаю отдаляться · как отдалиться от человека · хочу отдалиться · нужно отдалиться · сильно отдалиться · стал отдаляться,
нет,,,,,10117,,"«устала от ссор», «боюсь ссор», «психология ссор» — дубль psihologiya-konflikta (раздел «Когда конфликты повторяются по кругу»); остальное молитвы и кроссворды"
нет,,,,,10019,,порно
нет,,,,,9561,,приложение «Друг Вокруг» и школьная задача про скорость навстречу
нет,,,,,9525,,сканворд: «лайт ссора 9 букв»
нет,,,,,9157,,"обида: дубль kak-otpustit-obidu и prichinit-obidu; «болезненная реакция на любые обиды» = обидчивость, закрыта статьёй «Почему мы обижаемся»"
нет,,,,,9004,,"мега-склейка вопросов «почему» по всем кустам сразу; живое разнесено по net-druzey, podruga-otdalilas, kak-perestat-stesnyatsya, net-blizkogo-druga"
да,Как перестать стесняться: что делать с застенчивостью,kak-perestat-stesnyatsya,Психология,/online,8522,как перестать стесняться · как перестать стесняться людей · преодоление застенчивости · как побороть стеснение · как побороть застенчивость · социальная застенчивость · чувство застенчивости · как перестать стесняться и стать уверенным · очень стесняюсь людей · почему человек стесняется · почему стеснение · стесняется подойти,
нет,,,,,8358,,порно
нет,,,,,8291,,"три ключа; «сильные ссоры с подругой» отдано ssora-s-podrugoy, «с парнем» — pomiritsya-s-muzhem-posle-ssory"
нет,,,,,8105,,"детская песня «Барбарики — У друзей нет выходных», текст и mp3"
нет,,,,,7987,,фильм «Ссора в Лукашах» 1959 года
нет,,,,,7972,,"шесть ключей, все внутри pomiritsya-s-muzhem-posle-ssory"
нет,,,,,7923,,порно
нет,,,,,7630,,сканворд: «интроверт затворник 7 букв»
нет,,,,,7278,,порно целиком
да,У ребёнка нет друзей: чем помочь и когда не стоит вмешиваться,u-rebenka-net-druzey,Детская психология,/artterapy,7143,у ребенка нет друзей · нет друзей в школе · что делать если нет друзей в школе · нет друзей одноклассников · как помочь найти друзей · как завести друзей детям,
нет,,,,,6740,,телепередача «Я стесняюсь своего»
нет,,,,,6717,,"порно вперемешку; живое («очень стесняюсь людей», «мальчик очень стесняется») отдано kak-perestat-stesnyatsya и zastenchivyy-rebenok"
нет,,,,,6686,,порно и педиатрический шум; живое отдано zastenchivyy-rebenok
да,"Как завести друзей во взрослом возрасте, если круг опустел",kak-zavesti-druzey-vzroslomu,Психология,/online,6669,как завести друзей · как найти друзей · где завести друзей · как завести новых друзей · хочу завести друзей · найду новых друзей · найду друга по интересам · круг друзей найти · найти друзей общаться · как можно найти друзей · почему я не могу найти друзей · что делать если не можешь найти друзей,
да,Ссора с подругой: как помириться и стоит ли идти первой,ssora-s-podrugoy,Отношения,/artterapy,6518,как помириться с подругой после сильной · после ссоры с подругой · сильные ссоры с подругой · как помириться с другом · ссора друзей · как помириться после · как помириться после сильной · дружба ссоры · ссора из за непонимания · ссора примирения · слова после ссоры · после долгой ссоры,
нет,,,,,6503,,порно
нет,,,,,6381,,навигация: поиск человека в другом городе
нет,,,,,6348,,порно
нет,,,,,6270,,"кроссворд: «ссора, раздор, отсутствие единства во взглядах»"
нет,,,,,6173,,"обида: дубль kak-otpustit-obidu, prichinit-obidu, na-menya-obidelis-i-molchat; «обида на себя» покрыта kak-prostit-sebya"
нет,,,,,6142,,синонимический ряд без интента: ссора — вражда
нет,,,,,6118,,песня и пословица «Лучше мамы друга нет»; «подруга нет лучше друга» отдано net-blizkogo-druga
нет,,,,,6047,,порно с мачехой плюс молитвы; живое («как помириться с мужем после сильной ссоры») отдано pomiritsya-s-muzhem-posle-ssory
нет,,,,,5976,,порно
нет,,,,,5924,,"три ключа, порно-контекст"
нет,,,,,5896,,строчка из песни «забуду про гордость и прошлые ссоры»
нет,,,,,5628,,"сериал «Давай найдём друг друга», роли и слова"
нет,,,,,5614,,порно
нет,,,,,5441,,порно
нет,,,,,5415,,"навигация по соцсетям: «найди друзей вконтакте», «регистрация найди друзей»"
нет,,,,,5384,,"навигация и Excel: «найти столбец в другом столбце», «найти айфон на другом айфоне»"
да,Односторонняя дружба: когда пишете и звоните всегда вы,odnostoronnyaya-druzhba,Отношения,/coach,5193,друг то пишет то нет · друг то общается то нет · друг говорит нет времени · друг говорит найди других друзей · один видит друзей другой нет · друга нет в сети · отношения нет друзей,
нет,,,,,5180,,порно
нет,,,,,5117,,пословица «худой мир лучше доброй ссоры»
да,Застенчивый ребёнок: как поддержать и не выталкивать в общение,zastenchivyy-rebenok,Детская психология,/artterapy,5014,ребенок стесняется · почему ребенок стесняется · ребенок стесняется что делать · стеснение ребенка · застенчивость детей · ребенок стесняется мамы · мальчик очень стесняется · девочка стесняется · девочка очень стеснялась,
нет,,,,,4820,,сканворд: «ссора 6 букв»
нет,,,,,4712,,"три ключа, внутри pomiritsya-s-muzhem-posle-ssory"
нет,,,,,4643,,"приложение «Интроверт»: скачать, взлом"
нет,,,,,4619,,порно
