годна,заголовок,slug,категория,cta,частота,ключи,причина_отказа
да,Надёжная привязанность: как выглядит и можно ли к ней прийти,nadezhnaya-privyazannost,Отношения,/cards,2329,надежная привязанность · надежный тип привязанности · люди с надежным типом привязанности,
нет,,terapiya-trevogi-2,,,2329,,дубль: terapiya-trevogi.md
нет,,roditelskoe-vospitanie-detey,,,2314,,склейка; ключи — роль родителей и юридическое «ненадлежащее воспитание»
нет,,bessoznatelnoe-sostoyanie-cheloveka-2,,,2307,,дубль: bessoznatelnoe-sostoyanie-cheloveka.md
нет,,vygoranie-pedagoga-2,,,2305,,дубль: vygoranie-pedagoga.md
нет,,psihologicheskaya-depressiya,,,2302,,склейка; ключи — поиск психолога при депрессии
нет,,detskaya-psihologiya-knigi-2,,,2298,,подборка книг; дубль detskaya-psihologiya-knigi.md
нет,,elektroliticheskaya-dissotsiatsiya,,,2278,,омоним: школьная химия
нет,,depressiyu-pobedit,,,2262,,книга Роберта Лихи «Победи депрессию»; тема покрыта kak-vyyti-iz-depressii.md
нет,,magniy-ot-trevozhnosti,,,2241,,препараты и БАДы — запрет ТЗ
нет,,psihologiya-privyazannosti,,,2224,,дубль: teoriya-privyazannosti.md
нет,,vospitanie-detey-s-narusheniyami,,,2204,,коррекционная педагогика и клиника у детей
нет,,protiv-trevozhnosti,,,2195,,"склейка; ключи — средства, антистресс-игрушки и книги"
нет,,posle-rasstavaniya-stal,,,2181,,склейка лемматизатора
нет,,tsentr-vospitaniya-detey,,,2181,,поиск учреждения
нет,,sindrom-vygoraniya-ozvuchka,,,2147,,"аниме, ключи про озвучку серий"
нет,,listok-samootsenki,,,2139,,школьный бланк «выполнено верно» — педагогическая нормативка
нет,,byvshego-parnya-posle-rasstavaniya-2,,,2119,,дубль: byvshego-parnya-posle-rasstavaniya.md
нет,,depressiya-slushat,,,2113,,"музыка и аудиокниги, «слушать онлайн»"
нет,,zabyt-posle-rasstavaniya,,,2112,,дубль: kak-zabyt-cheloveka.md
нет,,den-posle-rasstavaniya,,,2107,,"дубль: srazu-posle-rasstavaniya.md, nedelya-posle-rasstavaniya.md"
нет,,isteriki-u-rebenka-v-god-2,,,2104,,дубль: isteriki-u-rebenka-v-god.md
нет,,trudovoy-vospitanie-detey,,,2099,,склейка; трудовое воспитание в ДОУ — педагогическая нормативка
нет,,tihoe-rasstavanie,,,2094,,"дорама, ключи про русскую озвучку"
нет,,esteticheskoe-vospitanie-detey,,,2081,,педагогическая нормативка: задачи и цели эстетического воспитания
нет,,profilaktika-emotsionalnogo-vygoraniya-2,,,2080,,дубль: profilaktika-emotsionalnogo-vygoraniya.md
нет,,rigidnost-zatylochnyh,,,2065,,"омоним: ригидность затылочных мышц при менингите, медицина"
нет,,devochka-depressiya,,,2057,,клиника у детей и подростков
нет,,zhertva-bullinga,,,2046,,"покрыто prichiny-bullinga.md — там и роли, и «почему выбирают именно этого ребёнка»"
нет,,sublimatsiya-v-psihologii,,,2003,,дубль: slovar-sublimaciya.md
нет,,kak-povysit-samootsenku-i-uverennost-v-sebe,,,2003,,"дубль: kak-povysit-samoocenku.md, uverennost-v-sebe.md"
нет,,terapiya-bespokoystva,,,1998,,дубль: terapiya-trevogi.md
нет,,krizis-separatsii-2,,,1997,,дубль: krizis-separatsii.md
нет,,vstrechaemsya-posle-rasstavaniya-2,,,1994,,дубль: vstrechaemsya-posle-rasstavaniya.md
нет,,chelovek-podrostkovogo-vozrasta,,,1990,,склейка лемматизатора
нет,,skolko-dlitsya-depressiya,,,1983,,"стадии, степени тяжести и сроки лечения — диагностика, запрет ТЗ"
нет,,litvak-samootsenka,,,1981,,"книга Бориса Литвака, персоналия"
нет,,normalnyy-podrostkovyy-vozrast-2,,,1971,,дубль: normalnyy-podrostkovyy-vozrast.md
нет,,podrostkovyy-vozrast-chto-delat-2,,,1971,,дубль: podrostkovyy-vozrast-chto-delat.md
нет,,emotsionalnaya-trevozhnost,,,1970,,склейка; ключи уходят в мультик «Головоломка» и диагностику
нет,,rasstavanie-sovety,,,1966,,дубль: kak-perezhit-rasstavanie.md
нет,,rasstavaniya-slushat,,,1965,,"песни, «слушать онлайн»"
нет,,psihologicheskaya-trevozhnost,,,1935,,склейка; ключи — поиск психолога и диагностика тревожности
нет,,polovoe-vospitanie-detey-2,,,1924,,дубль: polovoe-vospitanie-detey.md
нет,,mladshiy-podrostkovyy-vozrast,,,1921,,"педагогическая нормативка (ведущая деятельность, новообразования); покрыто etapy-podrostkovogo-vozrasta.md"
нет,,kak-perezhit-rasstavanie-s-lyubimym,,,1915,,дубль: kak-perezhit-rasstavanie.md
нет,,katarsis-novgorod,,,1915,,клиника «Катарсис» в Великом Новгороде — навигационный запрос
нет,,psihologiya-rasstavaniya,,,1908,,"дубль: stadii-rasstavaniya.md, kak-perezhit-rasstavanie.md"
нет,,dissotsiatsiya-v-psihologii,,,1899,,дубль: slovar-dissociaciya.md
нет,,srazu-posle-rasstavaniya-2,,,1894,,дубль: srazu-posle-rasstavaniya.md
нет,,emotsionalnaya-deprivatsiya-2,,,1885,,"дубль: emotsionalnaya-deprivatsiya.md, slovar-deprivaciya.md"
нет,,bessoznatelnoe-nahoditsya,,,1881,,склейка; «находился в бессознательном состоянии» — медицина
нет,,podrostkovyy-vozrast-devushek,,,1878,,дубль: perehodnyy-vozrast-u-devochek.md
нет,,katarsis-velikiy,,,1863,,та же клиника в Великом Новгороде — навигационный запрос
нет,,depressiya-na-ekg,,,1853,,"омоним: депрессия сегмента ST, кардиология"
нет,,chuvstvo-razdrazheniya-2,,,1830,,дубль: chuvstvo-razdrazheniya.md
нет,,metodika-samootsenki-2,,,1829,,дубль: metodika-samootsenki.md; методики — это опросники
нет,,refleksiya-cheloveka,,,1828,,"дубль: slovar-refleksiya.md, refleksiya.md"
нет,,kak-vernut-devushku-posle-rasstavaniya,,,1810,,"мужская аудитория, не наша читательница"
нет,,vospitanie-detey-v-drugom,,,1810,,"«воспитание детей в другом мире» — ранобэ, не тема"
нет,,bulling-cheloveka,,,1806,,склейка; покрыто bulling-chto-eto-takoe-prostymi-slovami.md и bulling-na-rabote.md
нет,,samootsenka-devushka,,,1803,,дубль: samootsenka-zhenschiny.md
нет,,mesyats-otnosheniyam-s-muzhchinoy-2,,,1786,,дубль: mesyats-otnosheniyam-s-muzhchinoy.md
нет,,diagnostika-trevozhnosti,,,1785,,шкалы и опросники — запрет ТЗ
нет,,bulling-travlya,,,1782,,дубль: bulling-chto-eto-takoe-prostymi-slovami.md
да,Как избегающий переживает расставание: почему уходит легко,izbegayuschiy-posle-rasstavaniya,Отношения,/artterapy,1781,избегающий расставание · расставание избегающего типа · как избегающий переживает расставание,
нет,,rezka-perepada-nastroeniya,,,1759,,склейка; дубль perepady-nastroeniya.md
нет,,rezkie-perepady-nastroeniya,,,1756,,дубль: perepady-nastroeniya.md
да,Выгорание или депрессия: чем одно отличается от другого,vygoranie-ili-depressiya,Психология,/online,1748,выгорание депрессия · депрессивное выгорание · стресс выгорание депрессия,
нет,,proektsiya-v-psihologii,,,1739,,дубль: slovar-proekciya.md
нет,,initsiativa-rasstavaniya-2,,,1734,,дубль: initsiativa-rasstavaniya.md
нет,,refleksiya-na-uroke,,,1729,,педагогическая нормативка: рефлексия на уроке
нет,,vyrazhennaya-depressiya,,,1707,,"степени тяжести и «субклинически выраженная» — диагностика, запрет ТЗ"
нет,,kulturnoe-vospitanie-detey,,,1691,,педагогическая нормативка; творческая часть покрыта vospitanie-detey-tvorchestvom.md
нет,,formirovaniya-samootsenki,,,1681,,склейка; педагогическая нормативка (навыки самооценки обучающихся); дубль samootsenki-rebenka.md
нет,,svyazannyh-s-vospitaniem-detey,,,1671,,юридическая нормативка: споры о воспитании и постановление пленума
нет,,professionalnoe-emotsionalnoe-vygoranie,,,1668,,дубль: professionalnoe-vygoranie-spetsialistov.md
нет,,kak-vernut-muzhchinu-posle-rasstavaniya,,,1664,,покрыто vozvraschayutsya-li-posle-rasstavaniya.md; в ключах молитвы на возврат
нет,,otnosheniya-s-novym-muzhchinoy,,,1658,,дубль: otnosheniya-posle-rasstavaniy.md
нет,,kak-izbavitsya-ot-bespokoystva,,,1651,,"дубль: kak-spravitsya-s-trevogoy.md, kak-izbavitsya-ot-trevozhnosti-i-navyazchivyh-mysley.md"
нет,,podrostkovyy-shkolnyy-vozrast,,,1650,,склейка; педагогическая нормативка (новообразования возраста)
нет,,individualnoe-vospitanie-rebenka-2,,,1645,,дубль: individualnoe-vospitanie-rebenka.md
нет,,privyazannost-avtosport,,,1641,,"песня, ключи про текст и аккорды"
нет,,transformery-geshtalty,,,1630,,омоним: игрушки и мультсериал «Трансформеры»
нет,,trigger-v-psihologii,,,1628,,дубль: slovar-trigger.md
нет,,vnutrennyaya-trevozhnost,,,1623,,"дубль: povyshennaya-trevozhnost-u-vzroslyh.md, trevozhnost-v-grudi.md"
нет,,kak-spravitsya-s-obidoy,,,1609,,дубль: kak-otpustit-obidu.md
нет,,trevozhnost-golova,,,1603,,склейка; половина ключей — персонаж мультика «Головоломка»
нет,,psihologicheskaya-samootsenka,,,1597,,"склейка; поиск психолога, дубль samootsenka-opredelenie.md"
да,"Кризисы в отношениях по годам: 1, 3, 7 и что с ними делать",krizisy-v-otnosheniyah-po-godam,Отношения,/coach,1589,кризисы в отношениях по годам · кризисы в отношениях по годам в браке · кризис в отношениях с мужем по годам · кризис в семейных отношениях по годам когда,
нет,,samootsenka-povedeniya,,,1580,,педагогическая нормативка; покрыто vidy-samoocenki.md
нет,,katarsis-gruppa,,,1575,,молдавская музыкальная группа
нет,,profilaktika-professionalnogo-vygoraniya,,,1574,,дубль: profilaktika-emotsionalnogo-vygoraniya.md
нет,,pravilnye-otnosheniya-s-muzhchinoy,,,1573,,"дубль: zdorovye-otnosheniya.md, kak-stroit-otnosheniya-s-muzhchinoy.md"
нет,,proschalnoe-rasstavanie-2,,,1566,,дубль: proschalnoe-rasstavanie.md
нет,,geshtalt-v-psihologii,,,1558,,"дубль: slovar-geshtalt.md, geshtalt-terapiya.md"
нет,,vzroslye-podrostkovogo-vozrasta,,,1555,,склейка лемматизатора
нет,,psihologiya-vospitaniya-detey,,,1547,,"дубль: vospitanie-detey-v-seme.md, psihologiya-roditelskih-otnosheniy.md"
нет,,pedagogicheskoe-soprovozhdenie-vospitaniya-rebenka,,,1546,,педагогическая нормативка
нет,,dissotsiatsiya-kislot,,,1543,,омоним: химия
нет,,narodnoe-vospitanie-detey-2,,,1533,,дубль: narodnoe-vospitanie-detey.md
нет,,podrostkovyy-vozrast-u-malchikov,,,1530,,дубль: perehodnyy-vozrast-u-malchikov.md
нет,,vozrast-posle-podrostkovogo,,,1523,,справочный запрос про возрастную периодизацию
нет,,serdechnaya-privyazannost,,,1519,,индийский фильм 2003 года
нет,,depressiya-chitat,,,1506,,"книги, «читать онлайн»"
нет,,otnoshenie-podrostkov-v-podrostkovom-vozraste-2,,,1500,,склейка; дубль otnoshenie-podrostkov-v-podrostkovom-vozraste.md
нет,,trevozhnost-nochyu,,,1498,,"дубль: trevozhnaya-bessonnica.md, prosypayus-nochyu.md"
нет,,rasstavanie-lyubyaschih-lyudey-2,,,1491,,дубль: rasstavanie-lyubyaschih-lyudey.md
нет,,geshtalty-dubtsova,,,1485,,песня Ирины Дубцовой «Гештальт»
нет,,tehnika-snizheniya-trevozhnosti,,,1478,,"дубль: uprazhneniya-ot-trevogi.md, dyhatelnaya-tehnika-4-7-8.md"
нет,,refleksiya-znaniy,,,1471,,педагогическая нормативка: рефлексия на уроке
нет,,privyazannost-priznaki,,,1468,,"дубль: kak-ponyat-privyazannost.md, tipy-privyazannosti.md"
нет,,pri-dissotsiatsii-obrazuyutsya,,,1465,,омоним: химия
нет,,samootsenka-emotsionalnyh,,,1464,,склейка; методики самооценки эмоциональных состояний — опросники
нет,,gigienicheskoe-vospitanie-detey,,,1451,,санитарно-гигиеническое воспитание — медицина и педагогика
нет,,razvitie-fizicheskogo-vospitaniya-detey,,,1443,,педагогическая нормативка: физвоспитание в ДОУ
нет,,samootsenka-psihicheskih,,,1443,,опросник Айзенка «Самооценка психических состояний» — запрет ТЗ
