годна,заголовок,slug,категория,cta,частота,ключи,причина_отказа
нет,,mozhno-li-uvolitsya,,,57444,,"трудовой кодекс: можно ли уволиться, армия, СВО, пенсионеры"
нет,,mozhno-li-razvode,,,57402,,юриспруденция: можно ли подать и оформить развод
нет,,god-v-razvode,,,56300,,"статистика и юриспруденция: сколько разводов в год, развод спустя год"
нет,,razvod-ne-byvshie,,,54247,,книги: любовные романы «Развод. Не бывшие»
да,Книги по психологии: что почитать женщине для себя,knigi-po-psihologii-dlya-sebya,Самопознание,/artterapy,50285,книги по психологии · лучшие книги по психологии · книги по психологии для саморазвития · книги по психологии для женщин · книги по психологии для начинающих · книги по психологии которые стоит прочитать · стоящие книги по психологии · книги по психологии список · психология личности книги · книги про психологию,
да,"Как начать новую жизнь, когда сил на перемены почти нет",kak-nachat-novuyu-zhizn,Цели и развитие,/coach,50159,как начать новую жизнь · хочу начать новую жизнь · начать новую жизнь · время начать новую жизнь · трудно начать новую жизнь · где начать новую жизнь · начать новую жизнь в новом городе · решила начать новую жизнь · начать жизнь с чистого · начать другую жизнь,
нет,,byvshiy-uvolnyaetsya,,,49343,,"кадровое делопроизводство: работник увольняется, обходной лист, расчёт"
нет,,uvolitsya-bez,,,47285,,"трудовой кодекс: увольнение без отработки, без отпуска, без заявления"
да,Новая жизнь с понедельника: почему это не работает,novaya-zhizn-s-ponedelnika,Цели и развитие,/coach,45115,начинаю новую жизнь · новый год начинаем новую жизнь · сегодня начинаю новую жизнь · каждый день начинаю новую жизнь · начинаем новую жизнь советы · понедельник начало новой жизни · начну новую жизнь в · люди начавшие новую жизнь,
нет,,nachat-zhizn-posle,,,45114,,склейка лемматизатора: половина ключей — «половая жизнь после родов»
нет,,uvolnyayuschemusya-sotrudniku,,,43721,,кадровое делопроизводство: расчёт и документы увольняющемуся сотруднику
нет,,izbegayuschiy-tip,,,43501,,"дубль написанного: izbegayuschiy-tip-privyazannosti-pochemu, izbegayuschiy-posle-rasstavaniya и ещё пять статей про избегающий тип"
нет,,uvolnyayus-otrabotka,,,42908,,трудовой кодекс: отработка двух недель при увольнении
нет,,zhena-posle-razvoda,,,42860,,юриспруденция плюс тонкий куст: «может ли жена после развода»
нет,,uvolilis-po-sobstvennomu,,,42664,,"трудовой кодекс: заявление по собственному, биржа труда; давление на работе закрыто статьёй mobbing-na-rabote"
да,Развод родителей: как ребёнок это переживает и что помогает,razvod-roditeley-glazami-rebenka,Детская психология,/artterapy,41216,развод родителей · родительский развод · родители в разводе · родители в разводе мать · развод родителей ребенок,
нет,,zhizn-posle-razvoda,,,40176,,"тот же интент, что строка «после развода» — объединено в pervyy-god-posle-razvoda"
да,Как мужчина переживает развод: что происходит внутри,muzhchina-posle-razvoda,Отношения,/artterapy,40156,мужчина после развода · психология мужчин после развода · жизнь мужчины после развода · развод мужчин после,
да,После отпуска не хочу на работу: о чём это чувство,posle-otpuska-ne-hochu-na-rabotu,Психология,/coach,39584,желание уволиться · желание уволиться с работы · желания уволиться после отпуска,
нет,,psihologiya-i-pedagogika,,,39546,,"вузовская дисциплина: кафедры, факультеты, педагогика, МПГУ"
да,Психология мужчины и женщины: почему мы чувствуем иначе,psihologiya-muzhchiny-i-zhenschiny,Отношения,/artterapy,38468,психология мужчин · психология мужчины и женщины · психология между мужчиной и женщиной · любящий мужчина психология · психология любимый мужчина · мужчина любит психология · психология про мужчин · психология женщины · психология любящей женщины · психология любимой женщины,
да,"Муж подал на развод: как пережить решение, которого не ждала",muzh-podal-na-razvod,Отношения,/artterapy,37137,муж подал на развод · сама подала на развод · подают ли мужья на развод · жена хочет развода · муж хочет развода,
нет,,razvody-sut-deti,,,35940,,"юриспруденция: с кем остаются дети при разводе, раздел детей, жильё"
нет,,porno-razvod,,,35376,,порнозапросы
нет,,uvolilsya-v,,,35286,,"склейка лемматизатора: «уволился в», «уволиться в Симс», «число уволившихся»"
нет,,psihologiya-obuchenie,,,34398,,"вуз: заочное, дистанционное и платное обучение психологии"
да,"Стоит ли разводиться: как понять, что брак закончился",stoit-li-razvoditsya,Отношения,/artterapy,33234,подавать ли на развод · хочу подавать на развод · стоит подать на развод · хочу развод · подам развод · будет ли развод,
нет,,razvod-gde,,,33192,,юриспруденция: где подают и где получают развод
нет,,psihologiya-zhenschiny,,,32533,,"тот же материал, что «психология мужчин» — объединено в psihologiya-muzhchiny-i-zhenschiny"
нет,,poluchit-razvod,,,31890,,"юриспруденция: получение развода, раздел наследства"
нет,,zhizn-s-nachala-nachat,,,31625,,дубль строки «начать новую жизнь»
нет,,ya-podayu-na-razvod,,,30965,,юриспруденция: подача заявления в ЗАГС и МФЦ
нет,,esli-uvolitsya,,,30922,,"трудовой кодекс: выплаты, декретные и компенсации при увольнении"
нет,,budet-li-razvod,,,30762,,"книги: роман «Развода не будет, ошибаешься, милый»"
нет,,obschaya-psihologiya,,,30611,,"учебники для вуза: Маклаков, Гиппенрейтер, курс общей психологии"
нет,,psihologiya-detey,,,29706,,слишком общая формулировка; направление закрыто категорией «Детская психология»
нет,,razvod-rebenok-otcu,,,28986,,"юриспруденция: права ребёнка при разводе, прописка, согласие"
нет,,metody-psihologii,,,28748,,"вузовская дисциплина: методы исследования, задачи и предмет"
нет,,svidetelstvo-o-razvode,,,28247,,"юриспруденция: ЗАГС, свидетельство о расторжении брака"
нет,,psihologiya-obrazovaniya,,,27160,,"вуз: высшее, второе и дополнительное образование по психологии"
нет,,razvod-dannyy,,,26993,,статистика: данные о разводах
нет,,anna-razvod,,,26900,,"персоналии: Анна Гур, Анна Жукова"
нет,,trevozhnyy-tip,,,26792,,"дубль написанного: trevozhnaya-privyazannost-v-otnosheniyah, trevozhno-izbegayuschaya-privyazannost-v-otnosheniyah, tipy-privyazannosti"
нет,,psihologiya-chitat,,,26597,,книги: Чалдини читать онлайн бесплатно
нет,,chitaem-psihologiyu,,,26596,,книги плюс склейка лемматизатора
да,"Хочу уволиться, но страшно: как понять, что пора уходить",hochu-uvolitsya,Цели и развитие,/coach,26348,хочу уволиться · хочу уволиться с работы · устроилась и хочу уволиться · хочу уволиться на испытательном сроке · в декрете хочу уволиться · месяц работал хочу уволиться · работаю неделю хочу уволиться · хочу уволиться компания · хочу уволиться день в день · устроилась на работу и хочу уволиться,
нет,,razvod-s-drakonom-chitat,,,26142,,книги: фэнтези-романы про развод с драконом
нет,,familiya-razvodov,,,26038,,"ЗАГС: смена фамилии при разводе — процедура, а не переживание"
нет,,razvod-bez-detey,,,26014,,"юриспруденция: односторонний развод без детей, заявление, суд"
нет,,chelovek-uvolnyaetsya,,,25641,,кадровое делопроизводство: увольнение в отпуске и на испытательном
нет,,psihologiya-otvetov,,,25414,,вуз: ответы на экзаменационные вопросы по психологии
нет,,psihologiya-pochemu,,,25414,,склейка лемматизатора: «психология почему» без объекта
нет,,poryadok-razvoda,,,24285,,"юриспруденция: порядок расторжения брака, односторонний порядок"
нет,,razvod-pri-nalichii,,,23567,,юриспруденция: развод при наличии несовершеннолетних
нет,,chistaya-psihologiya,,,23545,,"омоним: сериал «Чистая психология», все серии подряд"
нет,,roman-razvod,,,22607,,книги: современные любовные романы про развод
нет,,vozrastnaya-psihologiya,,,22481,,вузовская дисциплина и учебники; смежное закрыто статьёй detskaya-vozrastnaya-psihologiya
нет,,razvod-pri-nalichii-detey,,,21902,,юриспруденция: раздел детей при разводе
нет,,skolko-razvod-v-2026,,,21336,,"юриспруденция: сроки развода, сколько длится, через сколько"
нет,,predmet-psihologii,,,21211,,"вузовская дисциплина: предмет, объект и задачи психологии"
нет,,kak-uvolitsya-bez-otrabotki,,,21073,,трудовой кодекс: увольнение без отработки
да,Психология цвета: что говорит о нас любимый оттенок,psihologiya-cveta,Арт-терапия,/artterapy,20951,психология цвета · психология цветов · психология любимого цвета · психология любимых цветов · что означают цвета в психологии · психология цветов красный · психология цветов синий · психология цветов зеленый · психология цветов желтый · психология цветов фиолетовый · психология цвета цветов,
нет,,psihologiya-vliyaniya,,,20864,,книга: Роберт Чалдини «Психология влияния»
нет,,zhena-podala-na-razvod,,,20683,,"книги и юриспруденция: «жена не даёт развод», «жестокий развод, жена с изъяном»"
нет,,prakticheskaya-psihologiya,,,20488,,"вузовская дисциплина: научно-практическая психология, вопросы к зачёту"
нет,,ya-nachal-zhizn,,,20482,,"склейка лемматизатора и песня: «я начал жизнь в городских», «жизнь без начала»"
нет,,ipoteka-pri-razvode,,,20430,,юриспруденция: раздел ипотеки при разводе
нет,,domashnee-bez-razvodov,,,20280,,омоним: мытьё окон и потолков без разводов
нет,,psihologiya-cveta-x,,,20177,,дубль строки «психология цветов» — объединено в psihologiya-cveta
нет,,korolev-razvoda,,,19600,,"персоналии: Инна Королева, «королева развода»"
нет,,razvod-proschay,,,19189,,"книги: роман «Развод. Прости, прощай»"
нет,,razvody-v-rossii,,,19074,,статистика разводов; причины закрыты статьёй prichiny-razvoda
да,"Психология общения: как говорить, чтобы вас услышали",psihologiya-obscheniya,Психология,/artterapy,18940,психология общения · психология общения с людьми · психология делового общения · психология общения вопросы,
да,"Что сказать человеку, потерявшему близкого: слова поддержки",slova-podderzhki-pri-potere-blizkogo,Психология,/artterapy,18359,потеря близкого · поддержка при потере близкого · слова поддержки при потере близкого · слова при потере близкого человека · поддержка при потере близкого человека · слова поддержки при потере близкого человека · после потери близкого · слова потери близких · соболезнования потери близкого,
нет,,otec-posle-razvoda,,,18097,,юриспруденция: права отца на ребёнка после развода
нет,,uvolilsya-cherez,,,18010,,"трудовой кодекс и Госуслуги: увольнение через приложение, сроки"
нет,,posle-razvoda-cherez,,,17977,,юриспруденция плюс тонкий куст: «после развода через суд»
нет,,detskaya-psihologiya,,,17927,,слишком общая формулировка; направление закрыто категорией «Детская психология»
нет,,uvolilsya-ustroilsya-uvolilsya,,,17716,,склейка лемматизатора: «уволился устроился уволился»
нет,,zrenie-psihologiya,,,17617,,склейка лемматизатора: «с точки зрения психологии»
