годна,заголовок,slug,категория,cta,частота,ключи,причина_отказа
нет,,,,,21493,,"«здоровье подростка» — медицина и физиология пубертата: кровь, давление, ферритин, прыщи, созревание"
нет,,,,,19265,,«поздравление с рождения подростка» — поздравления и открытки
да,"Муж не помогает по дому: что делать, если тянешь всё одна",muzh-ne-pomogaet-po-domu,Отношения,/coach,26695,муж не помогает по дому · муж не помогает что делать · почему муж не помогает · муж ничем не помогает · муж не помогает жене · муж никогда не помогает · муж не помогает вообще · муж не помог · муж не помогает на даче · муж не помогает с ремонтом · муж не помогает в огороде · муж работает с детьми не помогает,
нет,,,,,17447,,«открытка подростку» — открытки и подарки
нет,,,,,16589,,«тесту для подростков» — школьная профориентация и диагностические методики; формат тестов в блоге уже закрыт (test-samoocenka и другие)
нет,,,,,13180,,«про подростков и любовь» — подборки фильмов и дорам про подростковую любовь; сама тема закрыта otnoshenie-podrostkov-v-podrostkovom-vozraste.md
нет,,,,,10580,,«про подростков русские» — порно и кино
да,Не хочу подводить итоги года: если год вышел тяжёлым,ne-hochu-podvodit-itogi-goda,Цели и развитие,/coach,9424,не подвожу итоги года · не итоги года,
нет,,,,,7534,,"«сколько должен подросток» — склейка разных интентов: калории, алкоголь, трудовые нормы; живое «сколько спят подростки» вынесено в son-podrostka"
нет,,,,,7524,,"«зачем подростки» — обрывок без вопроса («зачем подростки», «причины почему подростки»)"
нет,,,,,7050,,«нужно ли подросткам» — обрывок; внутри «можно ли подросткам принимать» — медицина
нет,,,,,6677,,«тверские подростки» — криминальная и новостная хроника по городам
нет,,,,,6349,,«взрослая женщина подростку» — порно
нет,,,,,5491,,"«молодость прошла» — текст песни («скачать песню молодость прошла», «лето проходит молодость проходит»); смысловая часть — дубль kak-prinyat-vozrast.md"
нет,,,,,4510,,«как вернуть радость жизни после» — обрывок «после 40/50»; дубль apatiya.md и kak-vosstanovit-resurs.md
нет,,,,,4471,,«раздели подростка» — порно
нет,,,,,4421,,«подростки сосущие члены» — порно
да,Не хочу помогать мужу: где заканчивается моя ответственность,ne-hochu-pomogat-muzhu,Отношения,/coach,8836,не помогать бывшему мужу · не хочу помогать мужу · не надо помогать мужу · муж не должен помогать · жена не хочет помогать мужу · бывший муж не хочет помогать,
нет,,,,,4318,,«молодые парни подростки» — порно
нет,,,,,4278,,«витамины для подростка 14 лет» — медицина и БАДы
нет,,,,,4249,,"«проекты для подростков» — школьные проекты, презентации и конкурсы"
нет,,,,,4146,,«мировой экономический кризис год» — экономика и история
нет,,,,,4060,,"«юнг жизнь после» — цитата «жизнь начинается после сорока», приписываемая Юнгу, — книжный и цитатный интент"
нет,,,,,3749,,«детей и подростков с ограниченными» — коррекционная педагогика и ОВЗ
да,Бывший муж не помогает деньгами: на что опереться сейчас,byvshiy-muzh-ne-pomogaet-dengami,Отношения,/coach,7674,бывший муж не помогает ребенку · муж не помогает деньгами · бывший муж не помогает с деньгами · муж не помогает деньгами ребенку · муж не помогает финансово · муж ушел не помогает · ребенку год муж не помогает · муж не помогает дочери · муж не хочет помогать с ребенком,
нет,,,,,3618,,«кризис лет у женщин» — дубль krizis-srednego-vozrasta.md
нет,,,,,3352,,"«популярное среди подростков» — тренды, блогеры и контент — «что смотрят подростки»"
нет,,,,,3237,,"«как научиться подростку» — обрывок без объекта, интент не читается"
нет,,,,,3125,,«родителям подростков что делать» — дубль podrostkovyy-vozrast-chto-delat.md
да,Меня постоянно критикуют: как отвечать и не рассыпаться,menya-postoyanno-kritikuyut,Отношения,/artterapy,3775,постоянно критикует меня · меня критикуют что делать · муж критикует меня · критикуйте меня,
да,Постоянно боюсь за ребёнка: как унять материнскую тревогу,boyus-za-rebenka,Детская психология,/artterapy,4300,страх за детей · боюсь за ребенка что делать · сильно боюсь за детей · боюсь за ребенка в школе · боюсь за ребенка после · муж боится за ребенка · ребенок боится за родителей,
да,Подросток не хочет учиться: что стоит за этим отказом,podrostok-ne-hochet-uchitsya,Детская психология,/artterapy,5918,подросток не хочет учиться · подросток не хочет учиться что делать · подросток не хочет учиться в школе · подросток не хочет заниматься · почему подросток не хочет · подростку 15 лет не хочет · дочь подросток не хочет,
нет,,,,,2049,,«карибский кризис год» — история
нет,,,,,1876,,«муж не помогает с ребенком» — дубль otets-ne-uchastvuet-v-vospitanii-rebenka.md; денежная часть хвоста ушла в byvshiy-muzh-ne-pomogaet-dengami
нет,,,,,1583,,«почему подросток не хочет» — обрывок; интент разобран в podrostok-ne-hochet-uchitsya и podrostok-nichego-ne-hochet
нет,,,,,1553,,«кризис у мужчин во сколько лет» — дубль krizis-srednego-vozrasta-u-muzha.md
да,Родня мужа не помогает: кто кому на самом деле что должен,rodnya-muzha-ne-pomogaet,Отношения,/coach,4941,семья мужа не помогает · сестра мужа не помогает · родители мужа не помогают · мать мужа не помогает · сын мужа не помогает · не хочу помогать сестре мужа,
да,Распределение обязанностей в семье: как договориться без ссор,raspredelenie-obyazannostey-v-seme,Отношения,/coach,2834,распределение обязанностей в семье · распределение домашних обязанностей в семье · распределение семейных обязанностей в семье · традиционное распределение обязанностей в семье · семьи в зависимости от распределения обязанностей,
нет,,,,,1301,,"«признаки кризиса 3 лет» — дубль vozrastnye-krizisy-u-rebenka.md («кризис 1, 3 и 7 лет»)"
нет,,,,,1130,,"«муж не помогает что делать» — дубль темы muzh-ne-pomogaet-po-domu, ключ отдан туда"
нет,,,,,985,,«после 40 жизнь только начинается» — дубль krizis-srednego-vozrasta.md и kak-prinyat-vozrast.md
нет,,,,,574,,«начало экономического кризиса год» — экономика и история
нет,,,,,463,,«возрастная психология кризис 7 лет» — дубль vozrastnye-krizisy-u-rebenka.md
нет,,,,,456,,«кризис 60 годов» — история
нет,,,,,331,,«кризисы 1 года жизни» — дубль vozrastnye-krizisy-u-rebenka.md и isteriki-u-rebenka-v-god.md
да,Устала от быта: когда всё тащишь на себе и сил уже нет,ustala-ot-byta,Психология,/artterapy,2175,устала от быта · устали от быта · устаю от быта · все тащу на себе,
да,Нет сил убираться: что стоит за беспорядком в доме,net-sil-ubiratsya,Психология,/artterapy,3574,беспорядок в доме · ненавижу убираться,
да,Ухаживаю за больной мамой: как не раствориться в этой роли,uhazhivayu-za-bolnoy-mamoy,Психология,/online,5878,ухаживаю за больной мамой · ухаживаю за мамой · ухаживаю за мамой инвалидом · осталась ухаживать за мамой · дочь ухаживает за мамой · не хочу ухаживать за мамой · ухаживаю за умирающей мамой · сестра не ухаживает за мамой · ухаживала за мамой и папой · ухаживаю за мамой инвалидом 1 группы,
да,Уход за родителями мужа: почему это ложится на жену,uhod-za-roditelyami-muzha,Отношения,/coach,3508,ты обязана ухаживать за моей мамой · ухаживаю за мамой мужа · муж не помогает моей маме · мама ухаживает за бабушкой,
да,Новый год в одиночестве: как прожить праздник без тоски,novyy-god-v-odinochestve,Психология,/artterapy,5264,новый год в одиночестве · не с кем встретить · депрессия нового года · после развода новый год новая,
да,Не понравился подарок: как не обидеть и не обидеться,ne-ponravilsya-podarok,Отношения,/artterapy,951,не понравился подарок,
да,Почему я всех критикую: откуда берётся придирчивость,pochemu-ya-kritikuyu,Самопознание,/artterapy,838,почему я критикую · я критикую людей · я критикую маму,
да,"Как перестать думать о еде, если мысли о ней не уходят",kak-perestat-dumat-o-ede,Психология,/artterapy,1812,как перестать думать о еде · как не думать о еде · психология еды · ешь думаешь о еде,
да,Снится зеркало: что значит смотреть на себя во сне,snitsya-zerkalo,Психология,/online,965,смотреть на себя в зеркале во сне · сниться смотреть на себя в зеркало · человек смотрит на себя в зеркало,
да,"Боюсь потерять близких: как жить, когда страшно за них",boyus-poteryat-blizkih,Психология,/artterapy,8438,боюсь потерять близких · боюсь за маму · боюсь за мужа · страх за мужа · страх за близких · боюсь за близких · боюсь за папу · страх за мать · страх за маму · тревога за мужа · очень боюсь за маму · боюсь за маму что делать,
да,Ребёнок просит собаку: как принять решение всей семьёй,rebenok-prosit-sobaku,Детская психология,/coach,448,дети просят собаку,
да,Подросток не хочет ходить в школу: что за этим стоит,podrostok-ne-hochet-v-shkolu,Детская психология,/artterapy,2689,не хочу в школу подросток · подросток не хочет ходить в школу · подросток не хочет идти в школу · подросток не хочет ходить в,
да,Подросток закрылся в комнате и не выходит: что делать,podrostok-zakrylsya-v-komnate,Детская психология,/artterapy,9427,подросток закрывается · подросток не общается · подросток не хочет общаться · подросток не хочет разговаривать · закрытые подростки,
да,"Как разговаривать с подростком, чтобы он не замолчал",kak-razgovarivat-s-podrostkom,Детская психология,/artterapy,13913,как разговаривать с подростком · как разговаривать с подростками · как объяснить подростку · как подростку разговаривать с родителями · вопросы ребенку подростку · диалог подростков,
да,Подросток врёт: почему он это делает и что отвечать,podrostok-vret,Детская психология,/artterapy,1215,подросток врет · подросток постоянно врет,
да,Подросток огрызается и хамит: как не сорваться в ответ,podrostok-ogryzaetsya,Детская психология,/artterapy,15409,подросток огрызается · грубые подростки · дерзкие подростки · агрессивные подростки · маты подростков,
да,Подросток ничего не хочет: лень это или что-то большее,podrostok-nichego-ne-hochet,Детская психология,/artterapy,6364,подросток ничего не хочет · подросток не хочет работать · грустный подросток · подросток не хочет помогать,
да,Постоянные ссоры с подростком: как выйти из этой войны,ssory-s-podrostkom,Детская психология,/artterapy,32009,конфликты подростков · семья с подростком · мать с подростком · мама и подросток · подростки о родителях,
да,"Границы с подростком: какие правила работают, а какие нет",granicy-s-podrostkom,Детская психология,/coach,24110,правила для подростков · наказание подростка · подросток требует · как влиять на подростков · направлять подростка · подростку важно,
да,Подросток не спит по ночам: как вернуть нормальный режим,son-podrostka,Детская психология,/online,11987,сколько спят подростки · сон для подростков · режим подростка · подросток не хочет спать,
да,"Подросток говорит, что не хочет жить: как реагировать",podrostok-ne-hochet-zhit,Детская психология,/online,16583,подросток не хочет жить · суицидальный подросток · суицидальное поведение подростков · самоубийство подростков · телефон доверия для подростков,
