годна,заголовок,slug,категория,cta,частота,ключи,причина_отказа
нет,,,,,840,конфликт с братом · я не общался с братом · не хочу общаться с братом · не общаюсь с родным братом,"дубль темы «Не общаюсь с сестрой»: тот же интент разрыва со взрослым сиблингом, ключи перенесены туда"
нет,,,,,783,развод тайный сын мужа · развод тайный сын мужа грин · лена грин развод тайный сын мужа,онлайн-роман Лены Грин
нет,,,,,777,ребенок начал драться · как отучить ребенка драться · ребенок стал драться · ребенок хочет драться,"дубль: «как отучить драться» — тот же интент, что «Ребёнок дерётся и кусается в 1–3 года» и «Ребёнок бьёт маму», ключи перенесены туда"
нет,,,,,776,секс тайно от мужа · измена жена тайно мужа · тайного моего мужа книга · жена ебет мужа тайно,порнозапросы плюс книга
нет,,,,,773,дети начали драться · детям нельзя драться · детям можно драться,"дубль темы «Дети дерутся между собой», ключи перенесены туда"
нет,,,,,764,люди которые постоянно врали · люди умеют врать · люди не хотящие врать,дубль темы «Почему люди врут»
нет,,,,,570,красивая ложь мужа · измена красивая ложь мужа · маленькая ложь мужа,онлайн-роман «Измена. Красивая ложь мужа»
нет,,,,,373,читать тайный сын мужа · красивая ложь мужа читать · читать измена красивая ложь мужа,"онлайн-романы, навигационный запрос «читать»"
нет,,,,,302,тайный муж екатерины · тайный муж читать онлайн бесплатно полностью · мой муж тайный король драконов часть · мой тайный муж мой босс · мой тайный муж дорама,онлайн-романы и дорама
нет,,,,,4446,ухаживающий за родителем · дети ухаживающие за родителями · ухаживать за престарелым родителем · ухаживать за больными родителями · сын ухаживает за родителями,"добавлено редактором из сырого файла и отклонено: головная фраза — запрос о пособии по уходу (юридический), а сиблинговая часть закрыта разделом «Как делить нагрузку» в stareyuschie-roditeli"
