годна,заголовок,slug,категория,cta,частота,ключи,причина_отказа
да,Откуда берётся избегающая привязанность: как она формируется,izbegayuschiy-tip-privyazannosti-pochemu,Отношения,/artterapy,489,избегающий тип привязанности причины · причины избегающей привязанности · типы привязанности причины · тревожный тип привязанности причины · как формируется избегающая привязанность,
нет,,ploho-ot-depressii,,,480,,склейка лемматизатора; тема закрыта kak-perezhit-depressiyu.md
нет,,klassy-dissotsiatsii,,,477,,"химия: электролитическая диссоциация, не психология"
да,"Бывший после расставания: почему он пишет, молчит или избегает",byvshiy-muzh-posle-rasstavaniya,Отношения,/artterapy,466,бывший муж после расставания · пишут ли бывшие после расставания · бывший избегает после расставания · бывший после расставания нашел другую · бывший парень пишет после расставания · бывший заблокировал после расставания · общаются ли бывшие после расставания · встречи с бывшим после расставания,
нет,,sposoby-frustratsii,,,463,,диагностическая методика Розенцвейга; термин закрыт slovar-frustraciya.md
нет,,vodopyanova-vygoranie,,,463,,ищут методику и автора Водопьянову
нет,,samootsenka-audiokniga,,,462,,"ищут аудиокнигу, а не статью"
нет,,psihologicheskiy-abyuz,,,457,,дубль slovar-abyuz.md и abyuzivnye-otnosheniya.md
нет,,kak-povysit-samootsenku-knigi,,,457,,ищут книги; тема закрыта kak-povysit-samoocenku.md
нет,,rebenok-obekt-vospitaniya,,,456,,педагогическая теория для студентов: субъект и объект воспитания
нет,,sotsialnoe-razvitie-podrostkovogo-vozrasta,,,454,,"учебная формулировка «социальная ситуация развития», запрос студенческий"
нет,,dissotsiatsiya-alyuminiya,,,450,,"химия: электролитическая диссоциация, не психология"
нет,,insayt-v-psihologii,,,447,,дубль slovar-insayt.md; часть ключей — психологический центр
нет,,vygotskiy-detskaya-psihologiya,,,447,,ищут учебник Выготского
нет,,vygoranie-emili,,,446,,ищут книгу Эмили Нагоски
нет,,interpretatsiya-depressii,,,440,,"склейка: «интернет депрессии», «депрессия интервью»"
нет,,osoznannoe-bessoznatelnoe,,,433,,дубль темы бессознательного (bessoznatelnaya-opredelenie)
нет,,psihiki-depressiya,,,433,,склейка лемматизатора + клиническая формулировка
да,Незакрытый гештальт в отношениях: почему прошлое держит,geshtalt-v-otnosheniyah,Отношения,/cards,432,гештальт в отношениях · закрыть гештальт в отношениях · гештальт закрыт в отношениях · незакрытый гештальт,
нет,,geshtalt-perevod,,,430,,дубль slovar-geshtalt.md: перевод слова с немецкого
да,Цикл контакта в гештальт-терапии: этапы и прерывания,kontakt-v-geshtalt-terapii,Психология,/praktik,429,контакт в гештальт терапии · цикл контакта в гештальт терапии · прерывание контакта в гештальт терапии · фазы цикла контакта,
нет,,psihologicheskie-zaschitnye-mehanizmy,,,427,,дубль zaschitnye-mehanizmy.md
да,Моббинг на работе: как выглядит травля в коллективе,mobbing-na-rabote,Отношения,/coach,424,моббинг на работе · моббинг это простыми словами · моббинг травля · жертвы моббинга · моббинг в коллективе · моббинг сотрудников · психологический моббинг · как противостоять моббингу в коллективе · виды моббинга,
нет,,psihologiya-otnosheniy-slushat,,,423,,ищут аудиокнигу или подкаст
да,Стоит ли продолжать эти отношения: как честно себе ответить,stoit-li-prodolzhat-otnosheniya-s-muzhchinoy,Отношения,/cards,421,стоит ли продолжать отношения с мужчиной · стоит ли строить отношения с мужчиной · стоит ли сохранять отношения,
нет,,tuz-zhezlov-otnosheniya-s-muzhchinoy,,,417,,эзотерика: расклады таро
да,Почему мы обижаемся: что на самом деле стоит за обидой,prichinit-obidu,Психология,/artterapy,416,причина обиды · причины обиды · обида чувство почему · причины обиды людей · почему человек обижается,
нет,,dissotsiatsiya-kaltsiya,,,415,,"химия: электролитическая диссоциация, не психология"
нет,,vlyubilsya-posle-rasstavaniya,,,412,,смесь песни и интента «как влюбить и вернуть» — вредный совет
нет,,sozavisimosti-chitat,,,411,,ищут книгу про созависимость
да,Чувство опустошённости: когда внутри пусто и ничего не хочется,chuvstvo-opustoshennosti,Психология,/artterapy,410,чувство опустошенности · эмоциональная опустошенность · ощущение опустошенности · чувство эмоциональной опустошенности · хроническое чувство опустошенности,
нет,,ishemicheskaya-depressiya,,,407,,"кардиология: депрессия сегмента ST, не психология"
нет,,povyshena-trevozhnost-chto-delat,,,406,,дубль povyshennaya-trevozhnost-u-vzroslyh.md
нет,,bessoznatelnoe-proyavleniya,,,396,,первая помощь: признаки бессознательного состояния пострадавшего
нет,,depressiya-pri-beremennosti,,,392,,"клиническая тема у беременных, требует врача"
нет,,klassy-elektroliticheskoy-dissotsiatsii,,,391,,"химия: электролитическая диссоциация, не психология"
да,Как поддержать близкого после расставания и не навредить,kak-podderzhat-posle-rasstavaniya,Отношения,/artterapy,387,как поддержать после расставания · как поддержать подругу при расставании · как поддержать человека при расставании · как поддержать подругу после расставания · как поддержать человека после расставания,
да,Творчество в воспитании ребёнка: зачем рисовать вместе,vospitanie-detey-tvorchestvom,Арт-терапия,/artterapy,385,воспитание детей творчеством · творческое развитие и воспитание детей · творческая деятельность в воспитании детей · развитие творческих способностей ребенка,
нет,,vygoranie-chitat,,,384,,ищут книгу онлайн
нет,,otnosheniya-s-manipulyatorom-muzhchinoy,,,378,,дубль manipulyacii-v-otnosheniyah.md
да,Тревожный ребёнок: как поддержать и не усилить тревогу,rabota-s-trevozhnostyu-rebenka,Детская психология,/artterapy,376,работа с тревожностью ребенка · тревожность ребенка в школе · тревожный ребенок что делать · как помочь тревожному ребенку,
нет,,mobbing-stadii,,,372,,дубль mobbing-na-rabote; «стадии» — диагностическая рамка
нет,,valentina-sozavisimost,,,371,,ищут лекции Валентины Москаленко
да,"Рационализация: как ум объясняет то, что больно чувствовать",ratsionalizatsiya-v-psihologii,Словарь,/artterapy,369,рационализация в психологии · психологическая защита рационализация · рационализация механизм психологической защиты · рационализация примеры · рационализация чувств,
нет,,plenum-vospitanie-detey,,,366,,юридическая нормативка: пленум Верховного суда
нет,,bessoznatelnoe-sostoyanie-transportirovka,,,364,,первая помощь и транспортировка пострадавшего
нет,,spetsifika-vospitaniya-detey,,,363,,склейка «специфика/специалист» + дубль кластера воспитания
нет,,pri-dissotsiatsii-nitrata-natriya-obrazuetsya,,,362,,"химия: электролитическая диссоциация, не психология"
нет,,detskaya-psihologiya-otvety,,,361,,навигационный: ищут консультацию детского психолога
да,Импульсивность: почему мы говорим и делаем не подумав,emotsionalnaya-impulsivnost,Психология,/artterapy,359,эмоциональная импульсивность · импульсивность это простыми словами · импульсивность поведения · повышенная импульсивность · склонность к импульсивности · контроль импульсивности · импульсивность личности · импульсивность действий · эмоциональность и импульсивность,
да,"Дети после развода: как растить их, не втягивая в конфликт",vospitanie-detey-v-razvode,Детская психология,/artterapy,356,воспитание детей после развода · воспитание детей в разводе · воспитание детей в разводе отец · дети после развода родителей,
нет,,ignor-posle-rasstavaniya,,,354,,дубль byvshiy-muzh-posle-rasstavaniya
нет,,agressor-bullinga,,,354,,дубль prichiny-bullinga.md и vidy-bullinga.md
нет,,psihika-podrostkovogo-vozrasta,,,353,,клиника у подростков: психические расстройства
нет,,dissotsiatsiya-fosfata,,,352,,"химия: электролитическая диссоциация, не психология"
нет,,tebe-naverno-kazhetsya-chto-nashe-rasstavanie,,,349,,"строки песни, не тема"
нет,,glitsin-pomogaet-ot-trevozhnosti,,,341,,препараты — запрет ТЗ
нет,,obestsenivanie-v-psihologii,,,339,,дубль slovar-obescenivanie.md
нет,,lyublyu-parnya-posle-rasstavaniya,,,336,,склейка с интентом «вернуть парня»; тема закрыта kak-zabyt-cheloveka.md
нет,,dissotsiatsiya-karbonata,,,336,,"химия: электролитическая диссоциация, не психология"
да,Как помочь подростку поверить в себя и свою ценность,kak-povysit-samootsenku-podrostku,Детская психология,/artterapy,332,как повысить самооценку подростку · как поднять самооценку подростку · как поднять самооценку подростку девочке · самооценка подростка,
нет,,novikova-sozavisimost,,,330,,ищут лекции Новиковой
нет,,podrostkovaya-trevozhnost,,,329,,дубль темы детской тревожности (rabota-s-trevozhnostyu-rebenka)
да,Выгорание психолога: как не сгореть в помогающей профессии,professionalnoe-vygoranie-psihologov,Психология,/praktik,327,профессиональное выгорание психологов · выгорание психолога · синдром профессионального выгорания психолога · профилактика выгорания психолога,
нет,,psihologiya-obschestvennyh-otnosheniy,,,321,,"учебная социальная психология, не для читательницы"
нет,,dva-mol-ionov-obrazuyutsya-pri-dissotsiatsii,,,312,,"химия: электролитическая диссоциация, не психология"
нет,,priznaki-vysokoy-empatii,,,302,,дубль empatiya.md и slovar-empatiya.md
нет,,elkonin-detskaya-psihologiya,,,302,,ищут учебник Эльконина
нет,,ne-hochu-est-posle-rasstavaniya,,,300,,склейка лемматизатора вокруг слова «есть»
нет,,metodiki-kopinga,,,299,,дубль koping-voprosy
нет,,massovaya-skorost-vygoraniya,,,299,,"физика горения, не про человека"
нет,,konflikt-samootsenki,,,296,,учебный термин; дубль vidy-samoocenki.md
нет,,priznaki-abyuza-v-otnosheniyah,,,295,,дубль priznaki-otnosheniya-s-abyuzerom-muzhchinoy.md
нет,,posle-rasstavaniya-pozdravil,,,293,,"узкий вопрос, закрыт темой byvshiy-muzh-posle-rasstavaniya"
да,Отношения с родителями: почему рядом с ними мы снова дети,psihologiya-roditelskih-otnosheniy,Отношения,/artterapy,290,психология отношений с родителями · детско родительские отношения · психология отношений дети родители · отношения с родителями во взрослом возрасте,
да,Как помочь ребёнку с самооценкой: что делать родителю,kak-povysit-samootsenku-rebenku,Детская психология,/artterapy,288,как повысить самооценку ребенку · как поднять самооценку ребенку · как повысить самооценку и уверенность ребенку · самооценка ребенка,
нет,,zaschity-vytesnenie,,,287,,дубль slovar-vytesnenie.md
да,Скука и еда: почему от пустоты тянет к холодильнику,kak-perestat-est-ot-skuki,Психология,/artterapy,286,как перестать есть от скуки · как справиться со скукой · как избавиться от скуки · скука что делать,
нет,,koroleva-v-otnoshenii-s-muzhchinami,,,285,,эзотерика: расклады таро
нет,,pri-dissotsiatsii-hlorida-natriya-obrazuyutsya,,,283,,"химия: электролитическая диссоциация, не психология"
нет,,fosfat-kaliya-dissotsiatsiya,,,278,,"химия: электролитическая диссоциация, не психология"
нет,,priznaki-zhertvy-bullinga,,,276,,дубль priznaki-bullinga.md
нет,,empatiya-sposobnost-k-emotsionalnomu,,,274,,склейка лемматизатора + дубль empatiya.md
нет,,kolichestvo-ionov-pri-dissotsiatsii,,,269,,"химия: электролитическая диссоциация, не психология"
нет,,sozavisimost-zaytseva,,,263,,ищут книгу Зайцева «Созависимость — умение любить»
нет,,intellektualnye-refleksii,,,263,,педагогический термин; дубль slovar-refleksiya.md
нет,,pri-dissotsiatsii-hlorida-kaliya-obrazuetsya,,,260,,"химия: электролитическая диссоциация, не психология"
нет,,zadachi-vospitaniya-rebenka-v-dou,,,260,,педагогическая нормативка ДОУ
нет,,depressiya-na-samom-dele,,,259,,дубль kak-vyyti-iz-depressii.md
нет,,razvitie-rebenka-v-podrostkovom-vozraste,,,259,,дубль etapy-podrostkovogo-vozrasta.md
да,Манипуляция расставанием: когда уходом шантажируют,manipulyatsiya-rasstavaniem,Отношения,/artterapy,258,манипуляция расставанием · манипулировать расставанием · шантаж расставанием,
нет,,kak-povysit-samootsenku-cheloveku,,,255,,дубль kak-povysit-samoocenku.md
нет,,nartsissizm-dissotsiatsiya,,,254,,склейка: перечень типов личности из лекции
нет,,pri-dissotsiatsii-fosfata-kaliya-obrazuyutsya,,,250,,"химия: электролитическая диссоциация, не психология"
нет,,kak-snizit-trevozhnost-u-vzroslogo,,,250,,дубль povyshennaya-trevozhnost-u-vzroslyh.md
да,Сепарация подростка: как отпускать и сохранить контакт,podrostkovaya-separatsiya,Детская психология,/artterapy,250,подростковая сепарация · сепарация у подростков · норма сепарации подростков · сепарация подростка от родителей,
нет,,geshtalt-detstva,,,247,,дубль geshtalt-v-otnosheniyah и slovar-geshtalt.md
нет,,rigidnost-simptom,,,241,,неврология: ригидность мышц; термин закрыт slovar-rigidnost.md
нет,,kak-zabyt-devushku-posle-rasstavaniya,,,239,,аудитория — мужчина; тема закрыта kak-zabyt-cheloveka.md
нет,,golovachev-katarsis,,,238,,ищут роман Головачёва «Катарсис»
нет,,ratsionalizatsiya-rabochih,,,237,,рационализация рабочих мест — производство
нет,,psihologicheskoe-vytesnenie,,,233,,дубль slovar-vytesnenie.md
нет,,detskiy-predmet-psihologiya,,,233,,учебный запрос «предмет детской психологии» + поиск психолога
нет,,poslerodovaya-depressiya-chto-delat,,,231,,дубль depressiya-posle-rodov.md
нет,,elektroliticheskuyu-dissotsiatsiyu-kislot,,,226,,"химия: электролитическая диссоциация, не психология"
нет,,cherty-nizkoy-samootsenki,,,225,,дубль priznaki-nizkoy-samoocenki.md
нет,,kak-ponyat-chto-nachalsya-perehodnyy-vozrast,,,223,,дубль priznaki-podrostkovogo-vozrasta.md и perehodnyy-vozrast-u-detey.md
нет,,detskiy-psiholog-vladivostok,,,219,,геозапрос: поиск психолога в городе
нет,,poznavatelnoy-refleksii,,,217,,педагогический термин; дубль slovar-refleksiya.md
нет,,rasstavanie-borodiny,,,217,,шоу-бизнес: расставание Бородиной
нет,,yarost-prichina,,,214,,дубль prichiny-zlosti.md
нет,,silnye-elektrolity-dissotsiatsiya,,,213,,"химия: электролитическая диссоциация, не психология"
нет,,osobennosti-podrostkovogo-vozrasta-otvet,,,212,,"склейка учебного теста «ответ 1, ответ 2»"
нет,,detskaya-podrostkovaya-psihologiya,,,212,,навигационный: поиск детского и подросткового психолога
нет,,effekt-rasstavaniya,,,211,,"ключи про щелчок сустава, к отношениям отношения не имеют"
нет,,lebedeva-geshtalt,,,211,,ищут книгу Лебедевой
нет,,cmas-trevozhnosti-dlya-detey,,,209,,"шкала CMAS — диагностика, к тому же у детей"
да,"Разочарование: как пережить, когда ожидания рухнули",emotsionalnoe-razocharovanie,Психология,/artterapy,205,эмоциональное разочарование · разочарование психология · чувство разочарования · как пережить разочарование,
нет,,povedencheskoe-vygoranie,,,204,,дубль vygoranie.md и tehniki-vygoraniya.md
нет,,otvergayuschaya-izbegayuschaya-privyazannost,,,203,,дубль izbegayuschaya-privyazannost-v-otnosheniyah.md
нет,,bulling-deviantnoe-povedenie,,,203,,суицидальная тематика у подростков + дубль deviantnoe-povedenie-podrostkov.md
нет,,ellis-samootsenka,,,200,,ищут книгу Альберта Эллиса
нет,,bessoznatelnoe-eto-v-psihologii,,,200,,дубль bessoznatelnaya-opredelenie
нет,,zakryt-geshtalt-skolko,,,194,,про сериал «Гештальт»: сколько серий
да,Катастрофизация: когда мысли всегда рисуют худший исход,katastrofizatsiya-myshleniya,Словарь,/online,192,катастрофизация мышления · катастрофизация в психологии · когнитивное искажение катастрофизация · катастрофизация примеры,
нет,,kak-deti-perezhivayut-razvod-roditeley,,,189,,склейка с «как мужчине пережить развод»; тема закрыта vospitanie-detey-v-razvode
да,Сепарация от родителей: как перестать зависеть от других,separatsiya-kak-perezhit,Самопознание,/artterapy,184,сепарация как пережить · сепарация как перестать зависеть от других · сепарация что делать · сепарация от родителей,
нет,,obestsenivanie-negativizm,,,181,,учебный перечень признаков кризиса трёх лет; истерики закрыты u-rebenka-isterika-chto-delat-2
нет,,yanvar-perehodnyy-vozrast,,,179,,про музыкальный трек «Переходный возраст»
нет,,razdrazhenie-slizistoy-simptomy,,,177,,медицина: раздражение слизистой
нет,,kvalifikatsiya-detskogo-psihologa,,,177,,дубль kak-stat-psihologom.md и nuzhno-li-psihologu-obrazovanie.md
нет,,barton-psihologiya-otnosheniy,,,176,,ищут автора Марка Бартона
нет,,vodopyanova-professionalnoe-vygoranie,,,174,,ищут методику Водопьяновой
нет,,slova-parnyu-posle-rasstavaniya,,,170,,"узкий вопрос, закрыт темой byvshiy-muzh-posle-rasstavaniya"
нет,,perehodnyy-pensionnyy-vozrast,,,156,,"пенсионное законодательство, не переходный возраст"
нет,,detskaya-psihologiya-smirnovoy,,,148,,ищут учебник Смирновой
нет,,detskiy-psiholog-medvedeva,,,147,,ищут конкретного психолога
нет,,isterika-u-rebenka-1-mesyats,,,137,,"у младенца это плач, вопрос к педиатру; истерики 2–3 лет закрыты отдельной темой"
нет,,spetsialnost-detskaya-psihologiya,,,134,,профориентация и вузы; дубль kak-stat-psihologom.md
нет,,revnost-byvshego-prichiny,,,114,,дубль prichiny-revnosti.md
нет,,refleksiya-pravilo,,,106,,"как правильно проводить рефлексию на уроке — педагогика, не наша тема"
