годна,заголовок,slug,категория,cta,частота,ключи,причина_отказа
нет,ничего не радует,,Тревога и депрессия,/artterapy,4453,,"дубль apatiya, prichiny-apatii, slovar-angedoniya"
нет,абьюзер мужчина в отношениях,,Отношения и близость,/artterapy,4407,,дубль priznaki-otnosheniya-s-abyuzerom-muzhchinoy
нет,ревность мужа,,Отношения и близость,/artterapy,4395,,"куст ревности закрыт (5 статей); ключи — книги, БТС, «убийство из ревности»"
нет,как сдается не,,"Цели, привычки, продуктивность",/coach,4369,,"склейка лемматизатора: ОГЭ по математике, OKR, «не сдадутся как правильно»"
нет,стыдно знать 1,,Эмоции и состояния,/artterapy,4199,,телепередача «Стыдно знать»
нет,тревожность причины,,Тревога и депрессия,/artterapy,4167,,дубль prichiny-trevozhnosti и prichiny-chuvstvo-trevogi
нет,подавленные чувства,,Эмоции и состояния,/artterapy,4119,,«подавленное чувство голода» — аппетит и БАДы; подавление эмоций закрыто podavlenie-emociy и kak-perestat-podavlyat-emocii
нет,эмоциональный голод в симс,,Выгорание и работа,/coach,4100,,игра Sims «эмоциональный голод в симс»; эмоциональное переедание закрыто zaedanie-emocij
нет,как мужчине пережить развод в,,Горе и утрата,/artterapy,4092,,"куст горя и развода закрыт: kak-perezhit-razvod, muzhchina-posle-razvoda, kak-perezhit-utratu, ne-mogu-otpustit-cheloveka"
нет,исследования тревожности,,Тревога и депрессия,/artterapy,4076,,академическая: исследования тревожности подростков
нет,как пережить измену,,Отношения и близость,/artterapy,4068,,дубль kak-perezhit-izmenu
нет,цели задачи методы предмет,,"Цели, привычки, продуктивность",/coach,4023,,"методичка курсовой: актуальность, предмет, объект, методы"
нет,как стать женственной и привлекательной в,,Самооценка и личность,/artterapy,4023,,"женские тренинги и эзотерика: «энергия женственности», «богиня женственности», Хелен Анделин; остальное — стиль и внешность"
нет,хроническая усталость лечение у женщин после,,Выгорание и работа,/coach,4021,,«хроническая усталость лечение» — клиника
нет,как пережить расставание в,,Отношения и близость,/artterapy,4021,,дубль kak-perezhit-rasstavanie
нет,как найти призвание в,,"Цели, привычки, продуктивность",/coach,4010,,покрыто разделом «Как найти призвание» в net-celi
нет,зависимые отношения,,Отношения и близость,/artterapy,3988,,"куст закрыт: sozavisimost, emocionalnaya-zavisimost, simbioz-v-otnosheniyah"
нет,принять ответственность за себя,,Самооценка и личность,/artterapy,3974,,юридическая склейка «принять на себя ответственность и обязательства»
нет,желаю достижений целей,,"Цели, привычки, продуктивность",/coach,3946,,поздравления
нет,зависть сочинение огэ,,Отношения и близость,/artterapy,3926,,школьное сочинение ОГЭ 13.3
нет,достичь желаемой цели,,"Цели, привычки, продуктивность",/coach,3887,,поздравления и абстракция
нет,практика медитации,,Медитации и практики,/online,3868,,"дубль chto-takoe-meditaciya, vidy-i-tehniki-meditacii, kak-nachat-meditirovat"
нет,принятых на себя обязательств,,Самооценка и личность,/artterapy,3865,,юридическая склейка
нет,день бессонницы,,Сон и бессонница,/online,3789,,«бессонница 4–5 день» — клиника; дубль bessonnica-prichiny и nedosyp-posledstviya
нет,соответствие поставленным целям,,"Цели, привычки, продуктивность",/coach,3785,,менеджмент
нет,как избавиться от навязчивых мыслей,,Эмоции и состояния,/artterapy,3779,,дубль navyazchivye-mysli и kak-izbavitsya-ot-trevozhnosti-i-navyazchivyh-mysley
нет,может ли переедание,,Выгорание и работа,/coach,3756,,"медицина: рвота, последствия и лечение переедания"
нет,поставлены следующие цели,,"Цели, привычки, продуктивность",/coach,3716,,методичка курсовой
нет,абьюзер это простыми словами мужчина,,Отношения и близость,/artterapy,3695,,дубль slovar-abyuz
нет,метод способ достижения цели,,"Цели, привычки, продуктивность",/coach,3678,,дидактика
нет,исследование выгорания,,Выгорание и работа,/coach,3670,,куст выгорания закрыт (15 статей); в ключах «выгорание экрана айфон»
нет,достижения целей и решения задач,,"Цели, привычки, продуктивность",/coach,3600,,методичка курсовой
нет,как понять свои чувства,,Эмоции и состояния,/artterapy,3562,,дубль prozhit-emocii и emocionalnyy-intellekt
да,"Тест на абьюзера: проверьте, что происходит в ваших отношениях",test-na-abyuzera,Отношения,/cards,3533,тест на абьюзера · теста на абьюзера,
нет,проект направлен на достижение цели,,"Цели, привычки, продуктивность",/coach,3529,,проектное управление
