phrase,frequency,seed
"краткосрочные методы психотерапии книги практика",6,"методы психотерапии"
"современные методы семейной психотерапии",6,"методы психотерапии"
"метод сократа в психотерапии книга",6,"методы психотерапии"
"самые распространенные методы психотерапии",6,"методы психотерапии"
"понимающая психотерапия методы работы с тревогой",5,"методы психотерапии"
"майндфулнес как метод психотерапии",5,"методы психотерапии"
"аутоагрессия психотерапия методы",5,"методы психотерапии"
"какие методы психотерапии позволяют принять свою смерть",5,"методы психотерапии"
"капли баха в каком методе психотерапии применяются",5,"методы психотерапии"
"метод психотерапии взмах",5,"методы психотерапии"
