phrase,frequency,seed
"чувство онемения внизу живота",42,"онемение чувств"
"чувство онемения носа",39,"онемение чувств"
"чувство онемения подбородка",37,"онемение чувств"
"чувство онемения в плечах",36,"онемение чувств"
"чувство онемения ноги ниже колена",35,"онемение чувств"
"чувство онемения в позвоночнике",34,"онемение чувств"
"чувство онемения в икре",33,"онемение чувств"
"покалывание и чувство онемения в ноге",33,"онемение чувств"
"чувство онемения языка причины",33,"онемение чувств"
"чувство онемения и покалывания в руке",32,"онемение чувств"
"постоянное чувство онемения ноги",32,"онемение чувств"
"чувство онемения в пояснице",31,"онемение чувств"
"чувство онемения нижних конечностей",30,"онемение чувств"
"чувство онемения в руках от локтя",29,"онемение чувств"
"чувство онемения в кисти левой руке",28,"онемение чувств"
"чувство слабости онемения в ногах",28,"онемение чувств"
"чувство онемения в лопатке",28,"онемение чувств"
"чувство онемения сердца",27,"онемение чувств"
"чувство онемения во рту причины",27,"онемение чувств"
"чувство онемения в большом пальце",26,"онемение чувств"
"чувство онемения в ногах ниже колена причины",24,"онемение чувств"
"чувство онемения в руках причины",24,"онемение чувств"
"чувство онемения пальцев левой руки",23,"онемение чувств"
"чувство онемения и покалывания в пальцах",23,"онемение чувств"
"чувство онемения в пятке",21,"онемение чувств"
"чувство онемения языка причины у женщин",20,"онемение чувств"
"чувство онемения части лица",20,"онемение чувств"
"чувство онемения во рту причины у женщин",19,"онемение чувств"
"чувство онемения губ причины",18,"онемение чувств"
"чувство онемения мозга",18,"онемение чувств"
"чувство онемения ноги от колена",18,"онемение чувств"
"чувство онемения верхней губы",17,"онемение чувств"
"чувство онемения в правой стопе",17,"онемение чувств"
"чувство онемения в молочной железе",17,"онемение чувств"
"чувство холода и онемения в ногах",17,"онемение чувств"
"чувство онемения нижней губы",16,"онемение чувств"
"чувство онемения в голове причины",16,"онемение чувств"
"чувство онемения и мурашек в ногах",16,"онемение чувств"
"чувство онемения в боку",15,"онемение чувств"
"чувство онемения в левой части лица",14,"онемение чувств"
"чувство онемения по всему телу",13,"онемение чувств"
"чувство онемение под лопаткой",13,"онемение чувств"
"чувство онемения желудка",13,"онемение чувств"
"чувство онемения кончика языка",11,"онемение чувств"
"чувство онемения кожи головы",11,"онемение чувств"
"золофт и чувства онемения",11,"онемение чувств"
"чувство онемения правого бока",10,"онемение чувств"
"чувство онемения в голове причины и лечение",10,"онемение чувств"
"чувство онемения живота при беременности",10,"онемение чувств"
"чувство онемения в правом подреберье",10,"онемение чувств"
"чувство онемения в правом боку",9,"онемение чувств"
"чувство онемения лица без потери чувствительности",9,"онемение чувств"
"толперизон чувство онемения после укола",8,"онемение чувств"
"чувство онемения в копчике",8,"онемение чувств"
"чувство онемения в ногах лечение",8,"онемение чувств"
"почему чувство онемения на лице",7,"онемение чувств"
"чувство онемения в голове слева",7,"онемение чувств"
"чувство онемения в стопе уходит в больцы",6,"онемение чувств"
"чувство онемения под левой лопаткой",6,"онемение чувств"
"чувство онемения стопы причины",6,"онемение чувств"
"чувство онемения левой стороны лица",6,"онемение чувств"
"диваж бальзам для губ маршмеллоу чувство онемения",5,"онемение чувств"
"чувство онемения возле пальцев на ноге",5,"онемение чувств"
"магне б6 чувство мурашек и онемения",5,"онемение чувств"
"чувство онемения в спине после эпидуральной анестезии",5,"онемение чувств"
"чувство онемения в мизинце ноги",4,"онемение чувств"
